year,hname,aname,hgoals,agoals,hPossesion,aPossesion,hshotsOnTarget,ashotsOnTarget,hshots,ashots,hyellowCards,ayellowCards,hredCards,aredCards,hfouls,afouls,hsaves,asaves
2014,Netherlands,Latvia,6,0,75,25,19,3,28,8,1,3,0,0,10,9,4,10
2014,Bulgaria,Malta,1,1,53,47,8,4,19,5,1,4,0,0,10,6,1,4
2014,Czech Republic,Iceland,2,1,49,51,7,4,16,5,1,4,0,0,15,15,2,4
2014,Israel,Bosnia and Herzegovina,3,0,48,52,8,1,12,7,3,1,0,1,2,14,4,6
2014,Italy,Croatia,1,1,50,50,6,8,8,14,1,2,0,0,14,12,6,2
2014,Turkey,Kazakhstan,3,1,58,42,8,4,18,6,3,1,0,0,10,20,3,5
2015,England,Lithuania,4,0,50,50,10,1,15,2,1,2,0,0,8,8,0,5
2015,Liechtenstein,Austria,0,5,43,57,0,7,4,12,1,1,0,0,11,11,4,1
2015,Moldova,Sweden,0,2,50,50,1,5,2,13,4,3,0,1,12,8,3,1
2015,Montenegro,Russia,0,0,59,41,1,4,2,7,2,2,0,0,9,10,4,0
2015,North Macedonia,Belarus,1,2,60,40,2,7,6,11,4,6,0,0,15,19,4,3
2015,Slovakia,Luxembourg,3,0,56,44,5,2,6,2,2,3,0,0,3,12,2,2
2015,Slovenia,San Marino,6,0,61,39,19,0,34,2,0,3,0,0,6,5,1,15
2015,Spain,Ukraine,1,0,54,46,2,1,13,9,1,3,0,0,9,12,3,3
2015,Switzerland,Estonia,3,0,50,50,4,0,6,3,2,2,0,0,3,6,0,1
2015,Kazakhstan,Iceland,0,3,48,52,3,8,8,14,2,1,0,0,11,12,5,5
2015,Azerbaijan,Malta,2,0,58,42,4,4,7,7,2,1,0,0,4,10,3,2
2015,Croatia,Norway,5,1,50,50,8,6,12,9,1,3,1,0,9,10,8,3
2015,Czech Republic,Latvia,1,1,66,34,9,3,16,7,2,2,0,0,7,15,3,11
2015,Israel,Wales,0,3,52,48,4,7,5,15,2,0,1,0,7,8,2,3
2015,Andorra,Bosnia and Herzegovina,0,3,27,73,0,5,2,17,2,1,0,0,13,12,3,0
2015,Belgium,Cyprus,5,0,62,38,8,0,11,1,0,0,0,0,6,6,0,3
2015,Bulgaria,Italy,2,2,50,50,5,6,6,16,1,3,0,0,14,12,6,1
2015,Netherlands,Turkey,1,1,50,50,7,2,14,8,1,1,0,0,22,10,2,6
2015,Albania,Armenia,2,1,54,46,7,1,17,7,3,3,0,1,11,16,1,5
2015,Georgia,Germany,0,2,50,50,0,6,1,12,3,1,0,0,13,7,4,2
2015,Northern Ireland,Finland,2,1,47,53,8,7,10,11,2,2,0,0,8,7,3,7
2015,Romania,Faroe Islands,1,0,54,46,5,0,7,1,2,1,0,0,6,8,0,4
2015,Scotland,Gibraltar,6,1,59,41,13,2,19,4,0,0,0,0,4,6,1,9
2015,Hungary,Greece,0,0,50,50,0,2,3,2,3,2,0,0,7,7,2,1
2015,Portugal,Serbia,2,1,55,45,7,3,8,6,2,5,0,0,7,11,1,3
2015,Republic of Ireland,Poland,1,1,50,50,5,1,11,6,5,3,0,0,16,18,1,2
2015,Israel,Belgium,0,1,44,56,6,5,9,12,3,3,0,1,9,13,5,6
2015,Kazakhstan,Turkey,0,1,44,56,2,3,6,12,3,0,0,0,13,5,3,4
2015,Andorra,Cyprus,1,3,39,61,1,4,2,5,4,1,0,0,12,13,1,3
2015,Bosnia and Herzegovina,Israel,3,1,56,44,9,4,17,8,1,3,0,0,7,7,3,3
2015,Croatia,Italy,1,1,44,56,2,3,6,6,5,3,1,0,15,8,4,4
2015,Iceland,Czech Republic,2,1,55,45,3,2,4,5,0,2,0,0,5,9,1,2
2015,Latvia,Netherlands,0,2,50,50,0,9,3,20,1,1,0,0,7,10,7,0
2015,Malta,Bulgaria,0,1,50,50,3,4,7,9,3,2,0,0,21,17,2,5
2015,Norway,Azerbaijan,0,0,54,46,5,2,15,9,0,1,0,0,11,10,1,4
2015,Wales,Belgium,1,0,40,60,2,7,5,14,1,1,0,0,10,13,7,2
2015,Armenia,Portugal,2,3,51,49,5,5,10,7,1,1,0,1,19,14,3,4
2015,Finland,Hungary,0,1,45,55,1,10,7,14,3,5,0,0,13,18,7,2
2015,Poland,Georgia,4,0,64,36,5,2,14,9,0,0,0,0,7,7,6,5
2015,Republic of Ireland,Scotland,1,1,50,50,10,3,11,6,3,1,0,0,10,3,2,9
2015,Denmark,Serbia,2,0,44,56,5,6,8,11,2,1,0,0,14,9,6,4
2015,Faroe Islands,Greece,2,1,50,50,3,2,7,11,4,2,0,0,9,9,4,6
2015,Gibraltar,Germany,0,7,42,58,5,17,8,23,2,0,0,0,6,5,10,7
2015,Northern Ireland,Romania,0,0,50,50,6,4,17,10,1,3,0,0,17,15,4,5
2015,Estonia,San Marino,2,0,67,33,4,3,11,6,0,1,0,0,13,12,4,4
2015,Liechtenstein,Moldova,1,1,37,63,1,3,7,13,2,1,0,0,5,12,8,2
2015,Russia,Austria,0,1,50,50,7,6,13,12,1,1,0,0,11,17,4,6
2015,Slovenia,England,2,3,50,50,3,8,4,14,2,0,0,0,11,14,3,1
2015,Ukraine,Luxembourg,3,0,50,50,9,1,16,3,0,4,0,0,5,18,1,8
2015,Belarus,Spain,0,1,50,50,2,12,4,21,2,3,0,0,8,9,10,2
2015,Lithuania,Switzerland,1,2,50,50,3,8,5,13,4,1,0,0,10,9,4,3
2015,Slovakia,North Macedonia,2,1,55,45,6,2,10,4,3,1,0,1,13,14,1,5
2015,Sweden,Montenegro,3,1,50,50,7,7,11,13,2,4,0,0,18,23,5,6
2015,Azerbaijan,Croatia,0,0,50,50,5,4,7,19,3,3,0,0,8,12,6,4
2015,Belgium,Bosnia and Herzegovina,3,1,58,42,4,5,14,6,0,3,0,0,9,11,5,2
2015,Bulgaria,Norway,0,1,50,50,4,9,9,12,2,3,0,0,14,10,9,3
2015,Cyprus,Wales,0,1,50,50,2,5,6,6,0,0,0,0,6,12,5,3
2015,Czech Republic,Kazakhstan,2,1,50,50,7,1,17,6,0,1,0,0,9,7,1,2
2015,Israel,Andorra,4,0,89,11,14,1,23,2,1,3,0,0,9,12,1,8
2015,Italy,Malta,1,0,57,43,6,1,12,3,1,1,0,0,8,12,1,5
2015,Netherlands,Iceland,0,1,29,71,11,3,13,5,2,3,1,0,7,8,2,9
2015,Turkey,Latvia,1,1,67,33,11,3,25,7,1,3,0,0,9,10,0,7
2015,Georgia,Scotland,1,0,50,50,4,1,8,5,3,0,0,0,13,5,2,4
2015,Denmark,Albania,0,0,63,37,5,2,16,4,2,4,0,0,9,11,2,7
2015,Faroe Islands,Northern Ireland,1,3,50,50,2,6,2,13,2,2,1,0,9,10,4,2
2015,Germany,Poland,3,1,70,30,10,10,18,11,2,2,0,0,10,10,7,7
2015,Gibraltar,Republic of Ireland,0,4,39,61,4,12,5,19,2,1,0,0,9,9,6,3
2015,Greece,Finland,0,1,50,50,6,2,15,2,2,1,0,0,5,10,1,6
2015,Hungary,Romania,0,0,41,59,1,5,6,12,3,4,0,0,17,16,4,4
2015,Serbia,Armenia,2,0,50,50,5,6,12,10,2,1,0,0,7,10,4,4
2015,Estonia,Lithuania,1,0,50,50,1,3,7,6,2,3,0,0,7,6,3,1
2015,Luxembourg,North Macedonia,1,0,61,39,1,1,5,3,1,4,0,0,11,14,3,3
2015,Russia,Sweden,1,0,50,50,6,5,10,7,2,2,0,0,16,11,6,4
2015,San Marino,England,0,6,62,38,2,13,2,18,1,0,0,0,6,15,6,1
2015,Ukraine,Belarus,3,1,50,50,10,1,17,3,3,2,1,0,9,14,1,5
2015,Austria,Moldova,1,0,50,50,9,1,19,2,1,2,0,0,10,10,1,9
2015,Montenegro,Liechtenstein,2,0,50,50,6,1,12,4,1,2,0,0,17,11,0,7
2015,Spain,Slovakia,2,0,79,21,6,2,14,5,0,2,0,0,2,8,2,1
2015,Switzerland,Slovenia,3,2,50,50,6,5,11,7,4,5,0,0,4,11,3,4
2015,Latvia,Czech Republic,1,2,28,72,3,8,7,10,2,0,0,0,8,10,9,3
2015,Malta,Azerbaijan,2,2,36,64,4,5,6,11,1,0,0,0,13,4,8,0
2015,Norway,Croatia,2,0,55,45,5,5,8,8,3,3,0,0,15,12,3,1
2015,Turkey,Netherlands,3,0,63,37,4,3,8,8,5,2,0,0,8,5,4,1
2015,Wales,Israel,0,0,50,50,10,0,17,2,2,5,0,0,7,12,1,11
2015,Bosnia and Herzegovina,Andorra,3,0,80,20,9,0,21,1,2,3,1,1,10,21,1,5
2015,Cyprus,Belgium,0,1,50,50,2,10,6,17,3,1,0,0,8,12,8,3
2015,Iceland,Kazakhstan,0,0,50,50,7,1,13,2,2,5,1,0,11,14,1,2
2015,Italy,Bulgaria,1,0,62,38,10,2,18,6,0,3,1,1,7,20,2,8
2015,Armenia,Denmark,0,0,38,62,4,5,11,8,3,1,0,0,15,14,3,3
2015,Albania,Portugal,0,1,50,50,0,6,5,14,2,1,0,0,20,11,5,1
2015,Finland,Faroe Islands,1,0,50,50,4,0,6,4,3,5,0,0,13,14,0,3
2015,Northern Ireland,Hungary,1,1,47,53,5,2,7,8,3,4,1,0,13,19,1,7
2015,Poland,Gibraltar,8,1,70,30,15,8,21,9,0,0,0,0,3,4,6,8
2015,Republic of Ireland,Georgia,1,0,50,50,9,1,13,4,2,0,0,0,10,5,1,9
2015,Romania,Greece,0,0,50,50,4,1,10,2,1,2,0,0,12,11,1,6
2015,Scotland,Germany,2,3,30,70,3,8,4,14,2,0,0,0,14,7,4,3
2015,Georgia,Gibraltar,4,0,50,50,11,3,22,4,1,1,0,0,7,5,3,5
2015,Albania,Serbia,0,2,50,50,4,3,10,10,2,3,0,0,17,16,0,5
2015,Hungary,Faroe Islands,2,1,50,50,10,1,16,3,1,2,0,1,11,8,1,6
2015,Northern Ireland,Greece,3,1,44,56,6,5,17,9,0,0,0,0,4,9,4,0
2015,Portugal,Denmark,1,0,58,42,8,5,15,10,2,3,0,0,8,12,6,8
2015,Republic of Ireland,Germany,1,0,34,66,2,7,5,16,1,1,0,0,11,4,6,3
2015,Romania,Finland,1,1,50,50,9,6,19,9,0,4,0,0,6,19,7,12
2015,Scotland,Poland,2,2,43,57,5,7,9,13,2,2,0,0,13,7,5,1
2015,England,Estonia,2,0,61,39,16,2,25,6,0,1,0,0,7,14,0,7
2015,Liechtenstein,Sweden,0,2,50,50,1,8,3,12,1,2,0,0,7,19,6,3
2015,Moldova,Russia,1,2,38,62,2,5,2,13,1,2,0,0,10,9,4,2
2015,Montenegro,Austria,2,3,58,42,5,7,6,8,2,0,1,0,5,8,3,4
2015,North Macedonia,Ukraine,0,2,50,50,1,4,1,5,2,2,0,0,12,8,5,3
2015,Slovakia,Belarus,0,1,51,49,8,1,16,4,2,4,0,1,13,18,2,7
2015,Slovenia,Lithuania,1,1,53,47,7,3,17,7,2,4,0,0,14,19,1,6
2015,Spain,Luxembourg,4,0,61,39,15,2,24,5,1,3,0,0,9,16,1,5
2015,Switzerland,San Marino,7,0,71,29,14,0,22,0,0,2,0,0,6,10,0,7
2015,Azerbaijan,Italy,1,3,50,50,7,7,8,14,1,0,1,0,8,12,3,5
2015,Iceland,Latvia,2,2,66,34,11,8,19,16,2,2,0,0,13,20,8,10
2015,Kazakhstan,Netherlands,1,2,50,50,2,5,5,9,1,3,0,0,5,8,3,1
2015,Norway,Malta,2,0,79,21,14,2,22,2,0,1,0,0,9,7,1,9
2015,Andorra,Belgium,1,4,50,50,2,8,2,10,4,3,0,0,8,7,5,2
2015,Bosnia and Herzegovina,Wales,2,0,54,46,2,4,5,9,3,1,0,0,13,16,5,1
2015,Croatia,Bulgaria,3,0,63,37,6,2,14,5,1,0,1,0,14,9,2,3
2015,Czech Republic,Turkey,0,2,50,50,2,3,9,7,4,2,0,0,18,13,2,1
2015,Israel,Cyprus,1,2,63,37,9,6,18,8,2,2,0,0,11,16,3,4
2015,Armenia,Albania,0,3,56,44,4,6,12,10,3,3,0,0,11,9,3,4
2015,Faroe Islands,Romania,0,3,34,66,4,6,8,10,3,1,0,0,14,12,3,3
2015,Finland,Northern Ireland,1,1,57,43,6,4,8,7,0,0,0,0,9,4,3,7
2015,Greece,Hungary,4,3,50,50,6,5,11,11,2,5,0,0,11,14,2,0
2015,Serbia,Portugal,1,2,50,50,8,5,16,7,1,5,1,0,11,13,4,4
2015,Germany,Georgia,2,1,50,50,19,5,26,8,1,3,0,0,3,6,4,13
2015,Gibraltar,Scotland,0,6,50,50,0,18,4,29,0,0,0,0,11,5,11,0
2015,Poland,Republic of Ireland,2,1,50,50,6,4,12,6,2,3,0,1,23,20,7,6
2015,Austria,Liechtenstein,3,0,50,50,17,2,30,4,1,2,0,0,9,5,0,12
2015,Russia,Montenegro,2,0,69,31,7,0,16,3,0,1,0,0,5,9,0,5
2015,Sweden,Moldova,2,0,50,50,7,1,14,2,0,0,0,0,6,2,0,4
2015,Belarus,North Macedonia,0,0,50,50,4,2,10,7,2,1,0,0,14,3,4,4
2015,Estonia,Switzerland,0,1,50,50,7,6,10,14,1,0,0,0,17,13,3,6
2015,Lithuania,England,0,3,20,80,3,14,9,21,2,2,0,0,10,6,13,2
2015,Luxembourg,Slovakia,2,4,34,66,7,9,10,16,4,3,0,0,12,19,2,5
2015,San Marino,Slovenia,0,2,61,39,1,5,3,10,2,2,0,0,7,11,5,1
2015,Ukraine,Spain,0,1,50,50,13,6,25,9,3,3,0,0,12,10,5,14
2015,Belgium,Israel,3,1,56,44,9,2,20,3,2,1,0,0,7,3,1,4
2015,Bulgaria,Azerbaijan,2,0,47,53,5,3,9,6,4,3,0,0,12,13,5,2
2015,Cyprus,Bosnia and Herzegovina,2,3,55,45,5,5,9,10,2,4,0,0,8,12,3,4
2015,Italy,Norway,2,1,50,50,10,1,19,2,0,0,0,0,10,8,1,7
2015,Latvia,Kazakhstan,0,1,50,50,1,8,3,9,1,1,0,0,9,13,6,2
2015,Malta,Croatia,0,1,37,63,1,7,5,17,1,2,0,0,11,12,3,3
2015,Netherlands,Czech Republic,2,3,50,50,9,4,16,8,4,2,0,1,15,13,2,8
2015,Turkey,Iceland,1,0,59,41,6,1,10,4,1,1,1,0,8,13,0,5
2015,Wales,Andorra,2,0,74,26,11,0,23,1,1,7,0,0,12,11,0,10
2015,Norway,Hungary,0,1,83,17,8,3,23,6,2,3,0,0,9,11,3,13
2015,Bosnia and Herzegovina,Republic of Ireland,1,1,58,42,9,2,14,4,0,1,0,0,12,13,3,5
2015,Ukraine,Slovenia,2,0,61,39,7,0,14,3,3,2,0,0,14,12,4,9
2015,Sweden,Denmark,2,1,43,57,6,6,13,10,1,1,0,0,13,10,5,6
2015,Hungary,Norway,2,1,50,50,8,7,12,14,2,2,0,0,9,7,7,5
2015,Republic of Ireland,Bosnia and Herzegovina,2,0,36,64,5,4,8,8,1,5,0,0,12,13,5,1
2016,France,Romania,2,1,59,41,5,2,14,10,1,3,0,0,6,13,1,3
2016,Albania,Switzerland,0,1,45,55,2,7,7,17,4,2,1,0,10,17,6,2
2016,Wales,Slovakia,2,1,44,56,8,2,11,13,0,5,0,0,17,16,1,6
2016,England,Russia,1,1,52,48,6,2,16,6,1,1,0,0,9,16,2,5
2016,Turkey,Croatia,0,1,51,49,2,6,9,18,3,1,0,0,13,15,5,2
2016,Poland,Northern Ireland,1,0,60,40,4,0,18,2,2,1,0,0,11,12,0,3
2016,Germany,Ukraine,2,0,63,37,8,3,18,7,0,1,0,0,10,9,3,6
2016,Spain,Czech Republic,1,0,72,28,5,3,17,7,0,1,0,0,11,12,3,4
2016,Republic of Ireland,Sweden,1,1,47,53,4,0,9,7,2,1,0,0,11,15,0,3
2016,Belgium,Italy,0,2,55,45,3,6,18,11,1,4,0,0,10,12,4,3
2016,Austria,Hungary,0,2,48,52,3,8,14,15,2,1,1,0,10,16,6,3
2016,Portugal,Iceland,1,1,66,34,10,4,27,4,0,2,0,0,9,17,3,10
2016,Russia,Slovakia,1,2,62,38,2,3,15,9,0,1,0,0,8,12,1,1
2016,Romania,Switzerland,1,1,38,62,4,6,14,19,4,2,0,0,24,11,5,3
2016,France,Albania,2,0,59,41,2,0,22,8,1,2,0,0,16,13,0,0
2016,England,Wales,2,1,64,36,4,2,21,7,0,1,0,0,10,9,1,2
2016,Ukraine,Northern Ireland,0,2,65,35,5,7,17,13,2,3,0,0,14,14,5,5
2016,Germany,Poland,0,0,63,37,3,0,15,7,3,3,0,0,14,9,0,3
2016,Italy,Sweden,1,0,47,53,3,0,8,4,2,1,0,0,16,14,0,2
2016,Czech Republic,Croatia,2,2,45,55,4,6,7,19,1,3,0,0,15,13,4,2
2016,Spain,Turkey,3,0,57,43,6,0,18,8,1,2,0,0,15,13,0,3
2016,Belgium,Republic of Ireland,3,0,54,46,7,2,18,11,1,1,0,0,8,10,2,4
2016,Iceland,Hungary,1,1,33,67,2,4,8,12,3,3,0,0,15,15,4,1
2016,Portugal,Austria,0,0,59,41,6,1,23,3,2,4,0,0,15,16,1,6
2016,Romania,Albania,0,1,59,41,3,6,16,14,3,3,0,0,14,12,5,3
2016,Switzerland,France,0,0,59,41,0,4,6,13,0,2,0,0,9,10,4,0
2016,Russia,Wales,0,3,48,52,2,11,13,19,1,1,0,0,9,6,8,2
2016,Slovakia,England,0,0,43,57,2,5,4,27,1,1,0,0,7,12,6,2
2016,Northern Ireland,Germany,0,1,29,71,1,9,2,26,0,0,0,0,10,8,8,1
2016,Ukraine,Poland,0,1,64,36,5,3,19,9,2,1,0,0,23,12,2,5
2016,Croatia,Spain,2,1,40,60,4,3,13,16,4,0,0,0,10,11,2,2
2016,Czech Republic,Turkey,0,2,52,48,5,2,13,9,3,2,0,0,16,14,0,6
2016,Hungary,Portugal,3,3,41,59,5,6,10,19,4,0,0,0,15,8,3,2
2016,Iceland,Austria,2,1,37,63,3,6,9,23,4,1,0,0,10,10,5,1
2016,Italy,Republic of Ireland,0,1,53,47,1,4,5,12,4,2,0,0,21,19,3,1
2016,Sweden,Belgium,0,1,50,50,3,8,12,23,2,2,0,0,10,14,8,4
2016,Switzerland,Poland,1,1,55,45,7,5,29,21,2,2,0,0,16,14,4,6
2016,Wales,Northern Ireland,1,0,55,45,1,3,7,6,2,2,0,0,8,19,3,1
2016,Croatia,Portugal,0,1,59,41,0,2,17,5,0,1,0,0,12,28,1,0
2016,France,Republic of Ireland,2,1,60,40,10,2,24,6,2,3,0,1,8,12,1,8
2016,Germany,Slovakia,3,0,59,41,7,2,19,7,2,2,0,0,14,12,2,4
2016,Hungary,Belgium,0,4,54,46,6,14,16,25,4,3,0,0,12,10,10,6
2016,Italy,Spain,2,0,41,59,7,5,11,14,3,4,0,0,19,13,5,5
2016,England,Iceland,1,2,63,37,5,5,18,8,1,2,0,0,6,15,3,4
2016,Poland,Portugal,1,1,54,46,5,6,14,21,3,2,0,0,16,11,5,4
2016,Wales,Belgium,3,1,48,52,7,4,15,14,4,2,0,0,12,8,3,4
2016,Germany,Italy,1,1,59,41,4,3,14,12,2,5,0,0,15,13,2,3
2016,France,Iceland,5,2,59,41,8,5,15,11,1,1,0,0,8,11,3,4
2016,Portugal,Wales,2,0,46,54,6,3,17,9,2,3,0,0,10,12,3,4
2016,Germany,France,0,2,65,35,6,7,17,15,4,2,0,0,8,12,5,6
2016,Portugal,France,1,0,47,53,3,7,9,18,6,4,0,0,12,13,7,3
2019,Bulgaria,Montenegro,1,1,62,38,3,4,14,8,2,4,0,0,14,22,3,2
2019,Albania,Turkey,0,2,54,46,3,2,12,3,3,2,0,0,24,20,0,3
2019,Andorra,Iceland,0,2,25,75,2,4,4,14,4,0,0,0,19,10,2,2
2019,England,Czech Republic,5,0,66,34,8,2,13,7,0,2,0,0,8,11,2,4
2019,Luxembourg,Lithuania,2,1,58,42,7,6,24,11,3,2,0,0,11,8,5,5
2019,Moldova,France,1,4,32,68,1,10,4,17,2,2,0,0,9,11,6,0
2019,Portugal,Ukraine,0,0,59,41,8,1,18,5,0,1,0,0,9,14,1,8
2019,Georgia,Switzerland,0,2,36,64,1,8,6,25,3,1,0,0,15,7,6,1
2019,Gibraltar,Republic of Ireland,0,1,37,63,3,4,8,12,2,2,0,0,12,12,3,3
2019,Malta,Faroe Islands,2,1,31,69,2,4,9,10,3,4,1,0,13,13,2,0
2019,Sweden,Romania,2,1,50,50,6,5,17,14,2,3,0,0,15,19,4,4
2019,Bosnia and Herzegovina,Armenia,2,1,68,32,6,2,19,7,1,0,0,0,9,10,1,4
2019,Italy,Finland,2,0,58,42,3,1,11,9,2,1,0,0,12,13,1,1
2019,Liechtenstein,Greece,0,2,27,73,0,10,3,31,0,1,0,0,9,7,8,0
2019,Spain,Norway,2,1,75,25,11,2,26,4,2,4,0,0,11,23,1,8
2019,Kazakhstan,Russia,0,4,38,62,2,7,7,18,4,1,0,0,12,11,4,2
2019,Wales,Slovakia,1,0,42,58,4,4,14,13,2,7,0,0,10,19,4,3
2019,Hungary,Croatia,2,1,36,64,8,2,12,11,1,1,0,0,9,12,1,5
2019,Israel,Austria,4,2,43,57,5,8,13,19,3,5,0,0,18,15,5,1
2019,San Marino,Scotland,0,2,24,76,0,6,3,21,1,1,0,0,10,13,4,0
2019,Cyprus,Belgium,0,2,40,60,1,6,7,13,0,0,0,0,7,18,4,1
2019,Netherlands,Germany,2,3,54,46,6,7,16,11,1,0,0,0,15,10,4,4
2019,Northern Ireland,Belarus,2,1,49,51,5,3,16,5,0,1,0,0,8,13,2,3
2019,Poland,Latvia,2,0,72,28,8,4,23,12,2,3,0,0,13,19,4,6
2019,Slovenia,North Macedonia,1,1,60,40,5,2,15,8,2,4,0,0,15,20,1,4
2019,Turkey,Moldova,4,0,59,41,10,0,19,5,0,3,0,0,9,16,0,6
2019,Andorra,Albania,0,3,23,77,0,4,4,12,4,1,0,0,24,9,1,0
2019,France,Iceland,4,0,75,25,5,4,15,4,1,1,0,0,10,5,4,1
2019,Kosovo,Bulgaria,1,1,63,37,6,2,12,4,3,5,0,0,17,15,1,4
2019,Luxembourg,Ukraine,1,2,38,62,5,3,13,14,4,2,0,0,16,15,2,4
2019,Montenegro,England,1,5,27,73,2,6,9,12,1,3,0,0,10,14,1,1
2019,Portugal,Serbia,1,1,70,30,6,3,28,10,1,3,0,0,9,15,2,4
2019,Armenia,Finland,0,2,48,52,4,8,18,9,4,3,0,0,9,12,6,4
2019,Bosnia and Herzegovina,Greece,2,2,38,62,4,6,12,16,1,2,1,0,11,10,4,2
2019,Italy,Liechtenstein,6,0,78,22,12,1,41,3,1,1,0,1,12,6,1,5
2019,Malta,Spain,0,2,16,84,1,7,2,23,1,0,0,0,10,7,5,1
2019,Norway,Sweden,3,3,39,61,3,10,12,20,4,3,0,0,15,12,8,0
2019,Republic of Ireland,Georgia,1,0,49,51,2,2,14,13,0,2,0,0,7,11,1,1
2019,Romania,Faroe Islands,4,1,62,38,8,4,18,8,4,3,0,0,15,14,3,4
2019,Switzerland,Denmark,3,3,55,45,3,7,11,14,3,1,0,0,14,11,4,0
2019,Georgia,Gibraltar,3,0,75,25,12,1,23,1,1,3,0,0,9,11,1,9
2019,Austria,Slovenia,1,0,55,45,8,2,18,10,2,1,0,0,14,13,2,7
2019,Czech Republic,Bulgaria,2,1,51,49,4,4,18,12,2,4,0,0,13,10,3,2
2019,Denmark,Republic of Ireland,1,1,62,38,3,4,18,7,0,1,0,0,13,10,3,2
2019,Faroe Islands,Spain,1,4,23,77,2,12,8,22,0,1,0,0,9,7,8,1
2019,Latvia,Israel,0,3,45,55,1,11,8,24,2,1,0,0,14,11,8,1
2019,Lithuania,Luxembourg,1,1,45,55,6,5,17,17,4,3,2,0,15,20,4,5
2019,Montenegro,Kosovo,1,1,47,53,3,5,9,8,2,3,0,0,13,15,4,2
2019,North Macedonia,Poland,0,1,48,52,3,1,11,6,1,2,1,0,17,25,0,3
2019,Norway,Romania,2,2,54,46,4,7,9,15,1,2,0,0,13,10,5,2
2019,Sweden,Malta,3,0,64,36,14,1,26,3,0,1,0,0,9,14,1,9
2019,Ukraine,Serbia,5,0,58,42,9,1,21,6,0,2,0,0,6,11,1,4
2019,Croatia,Wales,2,1,63,37,2,6,10,10,5,1,0,0,15,6,6,1
2019,Iceland,Albania,1,0,46,54,3,2,9,8,1,3,0,0,19,19,2,2
2019,Armenia,Liechtenstein,3,0,62,38,13,2,31,4,1,0,0,0,18,10,1,10
2019,Azerbaijan,Hungary,1,3,54,46,2,7,9,15,3,3,0,0,12,18,4,1
2019,Estonia,Northern Ireland,1,2,39,61,3,5,9,15,1,1,0,0,15,9,3,2
2019,Finland,Bosnia and Herzegovina,2,0,51,49,7,1,14,11,0,2,0,0,8,11,1,6
2019,Moldova,Andorra,1,0,65,35,1,1,6,12,1,2,1,0,18,17,1,0
2019,Russia,San Marino,9,0,79,21,18,0,45,0,0,2,0,0,11,10,0,10
2019,Belarus,Germany,0,2,25,75,1,5,6,23,2,0,0,0,10,8,3,1
2019,Belgium,Kazakhstan,3,0,70,30,12,1,27,5,0,3,0,0,8,11,1,9
2019,Greece,Italy,0,3,30,70,2,10,5,16,2,1,0,0,14,9,7,2
2019,Scotland,Cyprus,2,1,53,47,6,6,16,10,1,2,0,0,5,12,5,4
2019,Turkey,France,2,0,37,63,6,0,11,4,2,2,0,0,10,16,0,4
2019,Kazakhstan,San Marino,4,0,73,27,17,2,34,2,2,2,0,0,18,12,2,13
2019,Azerbaijan,Slovakia,1,5,37,63,2,10,10,21,1,0,0,0,11,4,5,1
2019,Albania,Moldova,2,0,58,42,4,1,15,7,1,2,0,0,7,13,1,2
2019,Andorra,France,0,4,14,86,1,10,2,21,1,2,0,0,12,9,6,1
2019,Belarus,Northern Ireland,0,1,55,45,2,4,9,13,1,4,0,0,17,15,3,2
2019,Belgium,Scotland,3,0,71,29,11,2,25,4,1,1,0,0,9,9,2,8
2019,Germany,Estonia,8,0,82,18,17,2,27,4,0,1,0,0,5,5,2,9
2019,Greece,Armenia,2,3,74,26,11,6,24,11,4,3,0,0,9,19,3,9
2019,Hungary,Wales,1,0,54,46,3,4,11,8,3,3,0,0,15,16,4,2
2019,Iceland,Turkey,2,1,33,67,7,3,16,10,2,4,0,0,18,14,2,6
2019,Italy,Bosnia and Herzegovina,2,1,65,35,8,3,17,14,1,4,0,0,10,17,2,6
2019,Liechtenstein,Finland,0,2,20,80,2,12,4,24,1,0,0,0,7,8,8,2
2019,Russia,Cyprus,1,0,64,36,7,0,25,8,2,2,0,0,13,12,0,5
2019,Armenia,Italy,1,3,26,74,3,6,8,17,2,2,1,0,14,7,4,2
2019,Bosnia and Herzegovina,Liechtenstein,5,0,68,32,14,2,28,8,0,2,0,0,7,10,2,10
2019,Faroe Islands,Sweden,0,4,40,60,0,8,4,12,1,0,0,0,14,8,2,0
2019,Finland,Greece,1,0,45,55,2,2,8,6,2,4,0,0,10,17,2,1
2019,Gibraltar,Denmark,0,6,22,78,2,10,4,21,1,1,0,0,8,11,4,2
2019,Israel,North Macedonia,1,1,66,34,5,3,18,7,2,1,0,0,10,15,2,3
2019,Norway,Malta,2,0,69,31,9,0,16,3,1,1,0,0,11,6,0,7
2019,Republic of Ireland,Switzerland,1,1,40,60,2,3,4,13,3,2,0,0,15,12,2,1
2019,Romania,Spain,1,2,26,74,3,10,10,21,1,3,0,1,8,13,8,2
2019,Cyprus,Kazakhstan,1,1,55,45,5,5,14,13,4,2,0,0,13,15,4,4
2019,Estonia,Belarus,1,2,55,45,2,5,11,17,0,2,0,0,10,14,3,1
2019,Austria,Latvia,6,0,77,23,11,1,31,1,0,5,0,0,9,14,1,6
2019,Germany,Netherlands,2,4,49,51,5,9,12,16,1,3,0,0,7,10,6,3
2019,San Marino,Belgium,0,4,19,81,3,11,7,29,2,0,0,0,9,13,7,3
