Total_Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_mid_3rd,Tackles_Att_3rd,Drib_Tackled,Drib_Tackle_Lost,Total_Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Clearance,Errors_to_shot,Key
4,1,0,3,1,2,7,4,0,4,5,6,0,2020-2021_thomasouwejan
8,5,3,4,1,3,7,10,3,7,6,5,0,2020-2021_rolandomandragora
10,8,5,5,0,0,0,2,0,2,1,0,0,2020-2021_mamadoucoulibaly
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_nicolasandrade
0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_jaydenbraaf
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_simonescuffet
0,0,0,0,0,0,0,5,0,5,1,0,0,2020-2021_martinpalumbo
1,1,1,0,0,1,0,1,0,1,2,0,0,2020-2021_matojajalo
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_petarmicin
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_rydermatos
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_manuelgasparini
30,16,16,10,4,9,22,13,2,11,14,8,0,2020-2021_emmanuelgyasi
2,0,2,0,0,2,4,0,0,0,2,20,1,2020-2021_ivanprovedel
40,23,14,24,2,27,25,24,4,20,34,13,0,2020-2021_matteoricci
61,36,26,28,7,21,32,33,6,27,19,25,1,2020-2021_giuliomaggiore
34,21,19,14,1,19,9,23,12,11,35,55,1,2020-2021_claudioterzi
12,5,2,6,4,4,3,15,1,14,3,20,0,2020-2021_mbalanzola
23,14,16,6,1,11,9,22,16,6,41,71,2,2020-2021_martinerlic
13,5,4,6,3,5,27,23,5,18,20,22,1,2020-2021_nahuelestevez
48,34,28,16,4,23,14,25,13,12,37,43,1,2020-2021_julianchabot
19,9,10,6,3,7,18,13,5,8,22,25,0,2020-2021_lucavignali
50,29,26,22,2,27,25,19,1,18,16,31,0,2020-2021_simonebastoni
20,11,12,5,3,12,9,13,4,9,11,27,0,2020-2021_riccardomarchizza
9,5,4,1,4,4,17,12,0,12,13,3,0,2020-2021_diegofarias
24,13,7,13,4,11,20,10,2,8,9,22,0,2020-2021_tommasopobega
39,28,9,15,15,12,22,30,0,30,10,2,0,2020-2021_kevinagudelo
19,9,10,8,1,8,5,10,7,3,23,52,1,2020-2021_ardianismajli
20,10,10,8,2,8,14,13,4,9,24,37,1,2020-2021_salvadorferrer
5,4,2,2,1,4,6,5,0,5,9,7,0,2020-2021_danieleverde
18,10,11,7,0,6,13,10,5,5,15,10,0,2020-2021_lucienagoume
22,12,7,10,5,12,14,19,4,15,11,5,0,2020-2021_leosena
7,3,0,4,3,2,2,4,0,4,2,5,0,2020-2021_robertopiccoli
0,0,0,0,0,0,1,0,0,0,0,4,2,2020-2021_jeroenzoet
4,1,1,0,3,1,2,1,0,1,1,4,0,2020-2021_riccardosaponara
2,1,1,1,0,1,2,2,0,2,0,5,0,2020-2021_andreygalabinov
17,9,14,1,2,8,14,5,2,3,5,6,0,2020-2021_jacoposala
6,3,2,3,1,5,8,3,1,2,3,1,0,2020-2021_alessandrodeiola
6,2,3,1,2,4,3,1,0,1,1,2,0,2020-2021_paolobartolomei
6,4,1,4,1,2,5,4,1,3,4,4,0,2020-2021_gennaroacampora
5,0,3,0,2,4,3,1,0,1,2,6,0,2020-2021_juanmanuelramos
1,0,1,0,0,1,2,8,5,3,7,9,1,2020-2021_cristiandellorco
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_rafael
3,1,1,2,0,2,2,2,1,1,0,2,0,2020-2021_lucamora
2,1,2,0,0,2,0,0,0,0,1,5,0,2020-2021_eliocapradossi
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_federicomattiello
1,1,0,0,1,1,0,1,0,1,0,0,0,2020-2021_giuseppemastinu
13,6,2,6,5,2,25,32,6,26,13,28,0,2020-2021_joaopedro
54,33,26,22,6,27,26,29,10,19,29,15,0,2020-2021_razvanmarin
0,0,0,0,0,0,1,0,0,0,1,10,0,2020-2021_alessiocragno
56,28,23,23,10,25,43,26,4,22,23,49,0,2020-2021_nahitannandez
34,21,22,9,3,22,16,34,13,21,32,94,0,2020-2021_charalamboslykogiannis
60,32,51,9,0,24,15,41,24,17,56,117,0,2020-2021_diegogodin
34,17,16,15,3,22,27,36,4,32,24,50,0,2020-2021_gabrielezappa
41,26,22,14,5,19,15,18,0,18,15,15,1,2020-2021_radjanainggolan
24,11,2,15,7,7,24,23,1,22,10,18,0,2020-2021_giovannisimeone
27,19,11,13,3,12,18,22,14,8,36,60,0,2020-2021_sebastianwalukiewicz
7,3,2,5,0,1,19,4,2,2,4,32,0,2020-2021_leonardopavoletti
25,19,13,10,2,14,12,23,12,11,25,58,1,2020-2021_lucaceppitelli
40,24,15,22,3,16,21,17,6,11,19,15,0,2020-2021_markorog
7,3,2,3,2,0,7,4,0,4,5,3,0,2020-2021_riccardosottil
34,23,23,11,0,15,13,15,4,11,14,52,0,2020-2021_andreacarboni
18,10,8,9,1,4,17,8,0,8,16,8,1,2020-2021_alfredduncan
24,11,10,12,2,10,10,15,10,5,15,46,0,2020-2021_danielerugani
15,9,9,5,1,7,4,9,4,5,8,34,0,2020-2021_ragnarklavan
13,5,5,4,4,8,15,7,2,5,11,11,0,2020-2021_alessandrodeiola
13,9,10,3,0,9,11,3,2,1,6,15,0,2020-2021_paolofarago
0,0,0,0,0,0,0,0,0,0,0,1,0,2020-2021_guglielmovicario
10,4,6,3,1,6,11,11,1,10,8,7,0,2020-2021_christianoliva
3,2,0,2,1,0,5,4,2,2,2,6,0,2020-2021_albertocerri
3,2,3,0,0,0,11,5,0,5,3,0,0,2020-2021_adamounas
13,6,5,6,2,5,1,6,1,5,3,15,0,2020-2021_alessandrotripaldelli
3,1,2,1,0,1,1,2,0,2,1,2,1,2020-2021_gastonpereiro
3,2,2,1,0,3,4,8,5,3,1,9,1,2020-2021_fabiopisacane
6,4,2,2,2,6,3,9,2,7,3,3,0,2020-2021_fabriziocaligara
4,3,2,2,0,2,1,5,1,4,4,2,1,2020-2021_kwadwoasamoah
4,2,2,1,1,1,1,5,0,5,1,2,0,2020-2021_matteotramoni
0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_arturocalabresi
1,1,0,1,0,1,0,0,0,0,0,0,0,2020-2021_kirildespodov
51,34,36,14,1,21,15,54,21,33,70,142,1,2020-2021_gleisonbremer
30,18,4,16,10,11,24,27,4,23,12,21,0,2020-2021_andreabelotti
68,38,27,33,8,36,35,32,7,25,31,44,0,2020-2021_tomasrincon
1,0,1,0,0,1,1,0,0,0,0,6,2,2020-2021_salvatoresirigu
32,13,11,18,3,15,35,23,5,18,17,17,0,2020-2021_sasalukic
30,16,13,13,4,13,20,22,9,13,53,62,0,2020-2021_armandoizzo
21,14,13,6,2,8,6,36,26,10,46,76,0,2020-2021_lyanco
48,33,25,14,9,24,14,21,7,14,16,38,0,2020-2021_cristianansaldi
29,14,16,6,7,17,16,13,3,10,29,40,0,2020-2021_wilfriedsingo
38,28,13,19,6,16,29,19,5,14,15,7,0,2020-2021_karollinetty
19,12,10,6,3,6,13,8,0,8,8,2,2,2020-2021_simoneverdi
19,4,4,9,6,7,23,19,6,13,20,19,0,2020-2021_rolandomandragora
24,14,18,5,1,12,10,19,4,15,18,35,1,2020-2021_mergimvojvoda
14,9,11,3,0,7,5,28,14,14,33,71,1,2020-2021_nicolasnkoulou
15,9,4,6,5,6,14,14,0,14,3,5,1,2020-2021_simonezaza
21,14,11,8,2,13,9,16,5,11,20,43,0,2020-2021_ricardorodriguez
8,3,0,4,4,2,7,5,0,5,5,8,0,2020-2021_antoniosanabria
11,7,6,4,1,5,11,18,1,17,10,9,1,2020-2021_soualihomeite
12,5,8,4,0,7,5,15,9,6,11,44,1,2020-2021_alessandrobuongiorno
9,6,1,5,3,3,2,11,1,10,12,24,0,2020-2021_nicolamurru
1,0,1,0,0,1,6,5,0,5,3,1,0,2020-2021_amergojak
1,1,1,0,0,1,0,0,0,0,0,1,3,2020-2021_vanjamilinkovic-savic
6,4,0,4,2,2,11,3,0,3,2,3,0,2020-2021_federicobonazzoli
12,7,3,6,3,6,4,2,0,2,9,5,0,2020-2021_danielebaselli
2,0,0,0,2,2,3,2,0,2,0,1,0,2020-2021_alexberenguer
5,2,2,1,2,2,3,0,0,0,0,1,0,2020-2021_jacoposegre
0,0,0,0,0,0,0,0,0,0,0,1,0,2020-2021_samirujkani
3,1,2,1,0,3,1,0,0,0,1,1,0,2020-2021_simoneedera
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_vincenzomillico
0,0,0,0,0,0,0,1,0,1,0,16,3,2020-2021_lorenzomontipo
44,24,33,10,1,25,28,37,31,6,62,153,0,2020-2021_kamilglik
47,22,11,31,5,17,46,38,14,24,19,28,0,2020-2021_arturionita
31,16,22,8,1,21,14,39,18,21,48,94,4,2020-2021_federicobarba
22,12,3,13,6,6,19,18,3,15,5,16,0,2020-2021_gianlucalapadula
44,27,21,18,5,26,35,41,5,36,22,24,1,2020-2021_perparimhetemaj
37,22,25,12,0,19,28,19,5,14,32,29,2,2020-2021_pasqualeschiattarella
39,23,25,8,6,21,24,23,4,19,28,47,0,2020-2021_riccardoimprota
16,11,5,5,6,6,25,19,1,18,18,8,0,2020-2021_gianlucacaprari
39,17,34,4,1,15,10,22,10,12,36,91,1,2020-2021_alessandrotuia
36,25,19,13,4,17,19,15,3,12,20,42,1,2020-2021_gaetanoletizia
16,10,8,3,5,7,20,10,0,10,7,9,0,2020-2021_robertoinsigne
21,13,13,6,2,10,12,20,15,5,20,56,0,2020-2021_lucacaldirola
25,13,15,6,4,15,17,16,4,12,12,38,0,2020-2021_fabiodepaoli
11,8,5,3,3,5,11,7,1,6,13,16,0,2020-2021_bryandabo
16,9,2,11,3,6,22,10,3,7,9,7,0,2020-2021_nicolasviola
26,15,21,5,0,16,12,12,3,9,14,34,0,2020-2021_daamfoulon
6,2,0,6,0,1,15,7,0,7,5,3,0,2020-2021_marcosau
9,4,1,7,1,1,12,4,0,4,2,4,0,2020-2021_adolfogaich
4,2,2,2,0,1,5,4,1,3,0,1,0,2020-2021_iagofalque
2,1,2,0,0,0,1,2,0,2,2,4,0,2020-2021_gabrielemoncini
9,6,8,0,1,5,15,8,1,7,6,6,0,2020-2021_andrestello
9,4,2,7,0,3,6,4,1,3,2,6,0,2020-2021_christianmaggio
2,2,1,1,0,0,4,5,0,5,0,4,0,2020-2021_giuseppediserio
0,0,0,0,0,0,0,0,0,0,0,2,1,2020-2021_niccolomanfredini
0,0,0,0,0,0,1,1,0,1,1,8,0,2020-2021_christianpastina
0,0,0,0,0,0,2,0,0,0,0,0,0,2020-2021_lorenzodelpinto
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_sirikisanogo
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_amadoudiambo
0,0,0,0,0,0,0,0,0,0,1,7,2,2020-2021_alexcordaz
60,35,26,24,10,22,48,32,12,20,35,40,0,2020-2021_juniormessias
9,2,2,6,1,3,19,21,5,16,6,51,0,2020-2021_simeonnwankwo
50,32,29,17,4,21,19,33,11,22,19,61,0,2020-2021_pedropereira
39,22,18,14,7,29,16,30,8,22,17,41,0,2020-2021_salvatoremolina
34,16,15,11,8,10,35,30,3,27,50,64,0,2020-2021_arkadiuszreca
33,16,17,13,3,14,5,38,26,12,40,97,2,2020-2021_vladimirgolemic
54,31,28,24,2,17,25,29,15,14,44,78,1,2020-2021_lisandromagallan
38,20,28,8,2,16,11,17,7,10,27,74,1,2020-2021_sebastianoluperto
24,14,16,6,2,13,23,19,5,14,16,12,2,2020-2021_niccolozanellato
25,18,16,9,0,13,8,22,11,11,26,56,1,2020-2021_lucamarrone
39,28,30,8,1,10,10,35,20,15,28,73,0,2020-2021_koffidjidji
19,11,10,9,0,11,27,15,2,13,6,15,0,2020-2021_ahmadbenali
9,4,4,4,1,0,7,12,1,11,3,4,0,2020-2021_adamounas
15,8,9,1,5,8,13,10,1,9,8,8,0,2020-2021_milosvulic
26,14,11,12,3,12,16,10,1,9,12,9,0,2020-2021_lucacigarini
14,8,6,7,1,9,15,11,2,9,8,11,0,2020-2021_jacopopetriccione
5,2,1,4,0,3,9,6,1,5,7,7,1,2020-2021_eduardohenrique
26,19,17,9,0,9,5,10,2,8,18,19,1,2020-2021_giuseppecuomo
2,1,2,0,0,0,3,5,1,4,1,0,0,2020-2021_emmanuelriviere
2,2,1,0,1,1,2,2,0,2,0,5,0,2020-2021_samueldicarmine
6,3,2,3,1,2,5,12,3,9,5,15,1,2020-2021_andrearispoli
3,1,0,0,3,0,4,4,0,4,1,0,0,2020-2021_denisdragus
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_giancrespi
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_marcofesta
1,1,0,1,0,0,0,0,0,0,0,1,0,2020-2021_antoniomazzotta
1,0,0,1,0,1,1,2,0,2,1,0,0,2020-2021_luisrojas
4,2,0,3,1,1,4,0,0,0,0,0,0,2020-2021_lucasiligardi
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_augustuskargbo
1,0,0,1,0,0,1,1,0,1,0,0,0,2020-2021_giovannicrociata
1,1,0,1,0,0,0,0,0,0,1,0,0,2020-2021_tomislavgomelt
0,0,0,0,0,0,2,0,0,0,2,13,2,2020-2021_luigisepe
46,28,22,21,3,21,49,22,2,20,33,57,1,2020-2021_jasminkurtic
67,36,21,37,9,26,48,25,3,22,28,25,0,2020-2021_jurajkucka
51,25,21,27,3,29,37,35,4,31,31,40,1,2020-2021_hernani
5,1,2,2,1,1,13,11,1,10,10,3,0,2020-2021_gervinho
45,18,35,8,2,28,17,34,7,27,36,64,1,2020-2021_riccardogagliolo
11,4,1,5,5,2,10,9,2,7,1,25,1,2020-2021_andreascornelius
34,19,23,9,2,22,19,22,9,13,12,52,3,2020-2021_giuseppepezzella
22,14,13,9,0,9,15,30,18,12,53,77,1,2020-2021_yordanosorio
35,19,18,15,2,11,33,33,4,29,45,34,0,2020-2021_gastonbrugman
13,10,10,3,0,7,2,17,12,5,26,81,0,2020-2021_brunoalves
27,17,8,12,7,11,20,6,0,6,4,11,0,2020-2021_yannkaramoh
20,11,15,4,1,4,4,10,6,4,33,50,0,2020-2021_mattiabani
22,12,16,5,1,13,13,9,4,5,11,42,1,2020-2021_simoneiacoponi
30,11,14,13,3,8,21,22,9,13,26,32,0,2020-2021_albertograssi
23,13,19,3,1,11,17,14,1,13,16,32,0,2020-2021_maximebusi
16,11,8,6,2,7,2,8,4,4,17,22,1,2020-2021_vincentlaurini
21,10,16,4,1,13,13,13,4,9,16,23,0,2020-2021_andreaconti
18,12,11,6,1,11,15,8,0,8,5,7,0,2020-2021_simonsohm
12,6,6,4,2,6,15,5,0,5,2,6,0,2020-2021_dennisman
2,2,0,1,1,1,7,3,0,3,2,8,0,2020-2021_grazianopelle
5,2,1,2,2,2,9,10,0,10,0,3,0,2020-2021_robertoinglese
10,4,7,2,1,6,9,11,3,8,11,30,0,2020-2021_lautarovalenti
5,4,5,0,0,3,2,10,6,4,13,21,0,2020-2021_daandierckx
2,1,1,1,0,0,10,8,1,7,5,8,0,2020-2021_valentinmihaila
2,2,0,2,0,1,5,5,0,5,1,2,0,2020-2021_juanbrunetta
4,0,3,1,0,2,1,3,1,2,6,0,0,2020-2021_matteoscozzarella
9,4,5,3,1,2,2,13,8,5,5,6,1,2020-2021_wylancyprien
6,5,3,3,0,4,3,2,0,2,6,7,0,2020-2021_matteodarmian
0,0,0,0,0,0,0,0,0,0,0,2,0,2020-2021_simonecolombi
9,7,9,0,0,2,3,4,3,1,2,8,0,2020-2021_botondbalogh
1,1,1,0,0,0,0,2,1,1,2,8,0,2020-2021_kastriotdermaku
2,2,1,1,0,1,3,2,0,2,1,1,0,2020-2021_markkosznovszky
4,3,0,2,2,3,3,2,0,2,0,0,0,2020-2021_jacopodezi
2,2,1,1,0,1,2,1,1,0,0,1,0,2020-2021_joshuazirkzee
3,1,1,2,0,0,0,2,2,0,1,4,0,2020-2021_giacomoricci
0,0,0,0,0,0,0,1,0,1,0,0,0,2020-2021_vasilioszagaritis
0,0,0,0,0,0,2,0,0,0,0,0,0,2020-2021_lucasiligardi
1,0,0,1,0,1,0,0,0,0,1,0,0,2020-2021_mattiasprocati
0,0,0,0,0,0,0,0,0,0,0,1,1,2020-2021_chakatraore
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_drissacamara
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_andreaadorante
41,27,17,18,6,14,28,25,3,22,45,20,1,2020-2021_ryangravenberch
32,12,6,17,9,13,15,28,1,27,13,12,0,2020-2021_dusantadic
35,17,7,19,9,6,28,31,4,27,18,17,0,2020-2021_davyklaassen
51,31,20,24,7,22,24,23,2,21,47,31,0,2020-2021_nicolastagliafico
23,13,6,8,9,9,20,17,0,17,7,6,0,2020-2021_antony
28,16,17,10,1,13,19,26,9,17,34,28,2,2020-2021_daleyblind
33,20,17,11,5,13,15,10,6,4,31,49,0,2020-2021_perrschuurs
0,0,0,0,0,0,0,2,0,2,0,5,1,2020-2021_andreonana
23,16,1,16,6,8,17,14,1,13,7,17,0,2020-2021_sebastienhaller
42,26,18,19,5,14,28,24,5,19,34,35,0,2020-2021_edsonalvarez
30,16,12,12,6,11,9,29,10,19,28,52,0,2020-2021_lisandromartinez
34,17,20,12,2,16,10,15,8,7,29,36,1,2020-2021_jurrientimber
34,22,14,14,6,16,9,14,4,10,29,22,0,2020-2021_noussairmazraoui
0,0,0,0,0,0,0,0,0,0,2,4,0,2020-2021_maartenstekelenburg
6,2,1,4,1,0,4,2,0,2,4,1,0,2020-2021_zakarialabyad
35,23,17,12,6,16,13,13,1,12,29,18,0,2020-2021_devynerensch
20,12,3,10,7,3,17,11,3,8,10,2,0,2020-2021_davidneres
13,7,2,7,4,2,5,10,1,9,4,1,0,2020-2021_quincypromes
20,13,6,9,5,7,21,3,0,3,6,1,1,2020-2021_kudusmohammed
2,1,0,1,1,1,4,0,0,0,1,4,0,2020-2021_lassinafrancktraore
21,17,12,6,3,4,7,11,2,9,19,8,0,2020-2021_seanklaiber
11,7,1,7,3,7,9,5,3,2,7,2,0,2020-2021_jurgenekkelenkamp
3,3,1,0,2,0,3,0,0,0,1,1,0,2020-2021_klaas-janhuntelaar
1,1,1,0,0,1,0,0,0,0,0,0,1,2020-2021_kjellscherpen
4,2,0,1,3,2,4,5,0,5,0,0,0,2020-2021_oussamaidrissi
1,1,0,0,1,1,1,2,0,2,1,1,0,2020-2021_brianbrobbey
3,3,0,3,0,1,2,3,0,3,1,2,0,2020-2021_kennethtaylor
2,2,1,1,0,0,1,1,1,0,1,2,0,2020-2021_serginodest
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_victorjensen
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_noalang
0,0,0,0,0,0,1,1,0,1,0,8,1,2020-2021_yvonmvogo
51,34,30,19,2,25,16,38,17,21,33,75,1,2020-2021_jordanteze
60,41,26,26,8,29,39,21,1,20,24,38,0,2020-2021_philippmax
42,22,22,18,2,22,28,26,13,13,83,78,0,2020-2021_olivierboscagli
46,27,22,19,5,24,23,44,8,36,49,62,0,2020-2021_denzeldumfries
5,3,1,4,0,1,8,6,0,6,11,11,0,2020-2021_donyellmalen
58,34,16,34,8,29,37,45,8,37,51,23,3,2020-2021_pablorosario
101,69,43,47,11,36,23,37,8,29,61,47,1,2020-2021_ibrahimsangare
20,10,7,7,6,9,13,9,1,8,9,10,0,2020-2021_eranzahavi
20,9,5,10,5,13,8,14,0,14,9,13,0,2020-2021_codygakpo
27,15,5,19,3,11,23,25,0,25,22,5,0,2020-2021_mariogotze
11,7,7,4,0,6,8,7,2,5,28,40,1,2020-2021_nickviergever
7,4,3,3,1,2,9,13,0,13,6,3,0,2020-2021_mohammedihattaren
21,14,9,10,2,9,13,19,1,18,18,5,0,2020-2021_maurojunior
22,12,4,13,5,7,15,17,2,15,21,13,0,2020-2021_ryanthomas
6,3,1,2,3,2,7,7,1,6,3,2,0,2020-2021_nonimadueke
5,0,2,1,2,2,1,5,2,3,8,14,1,2020-2021_timobaumgartl
6,5,1,3,2,1,7,6,0,6,2,2,0,2020-2021_yorbevertessen
3,2,0,3,0,3,7,8,0,8,6,1,0,2020-2021_adrianfein
9,1,4,4,1,4,4,9,1,8,4,4,0,2020-2021_jorrithendrix
7,7,3,3,1,2,3,1,0,1,3,5,1,2020-2021_marcovanginkel
4,3,1,3,0,0,1,4,4,0,2,6,0,2020-2021_armandoobispo
7,5,4,3,0,1,1,1,0,1,5,4,0,2020-2021_erickgutierrez
0,0,0,0,0,0,1,1,0,1,1,0,0,2020-2021_bruma
1,0,1,0,0,0,0,2,0,2,0,0,0,2020-2021_richyledezma
0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_larsunnerstall
0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_samlammers
0,0,0,0,0,0,0,0,0,0,2,0,0,2020-2021_michalsadilek
1,0,1,0,0,1,1,1,0,1,0,2,0,2020-2021_joelpiroe
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_shurandysambo
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_luisfelipe
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_mathiaskjl
0,0,0,0,0,0,1,1,0,1,0,0,0,2020-2021_ismaelsaibari
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_maximilianoromero
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_jeremyantonisse
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_fredrikoppegard
60,33,29,21,10,33,19,31,6,25,59,65,1,2020-2021_owenwijndal
1,0,1,0,0,1,1,0,0,0,0,12,1,2020-2021_marcobizot
63,31,21,31,11,29,46,25,6,19,62,30,0,2020-2021_fredrikmidtsj
84,50,23,48,13,42,33,51,13,38,42,48,1,2020-2021_teunkoopmeiners
16,9,7,8,1,9,26,15,0,15,16,8,0,2020-2021_jesperkarlsson
48,32,17,27,4,20,31,22,3,19,19,16,0,2020-2021_calvinstengs
16,8,3,10,3,5,11,15,3,12,4,7,0,2020-2021_myronboadu
15,9,7,3,5,6,5,22,17,5,32,79,1,2020-2021_brunomartinsindi
20,6,5,11,4,7,28,8,1,7,16,3,0,2020-2021_albertgumundsson
24,13,13,9,2,13,11,16,10,6,45,74,0,2020-2021_pantelishatzidiakos
31,21,16,12,3,15,19,25,3,22,29,40,0,2020-2021_yukinarisugawara
27,17,11,9,7,12,14,7,2,5,21,35,0,2020-2021_jonassvensson
15,11,8,7,0,5,8,13,6,7,21,47,1,2020-2021_timoletschert
26,14,6,17,3,6,17,18,5,13,9,12,0,2020-2021_danidewit
9,6,6,2,1,2,10,10,0,10,3,4,0,2020-2021_zakariaaboukhlal
14,6,6,6,2,1,6,11,5,6,17,5,0,2020-2021_tijjanireijnders
9,4,3,5,1,3,4,3,2,1,5,12,0,2020-2021_jordyclasie
9,5,0,8,1,3,9,5,0,5,3,0,0,2020-2021_hakonevjen
0,0,0,0,0,0,0,1,1,0,2,9,0,2020-2021_ramonleeuwin
0,0,0,0,0,0,0,0,0,0,0,1,0,2020-2021_hobieverhulst
0,0,0,0,0,0,0,0,0,0,0,3,0,2020-2021_ferdydruijf
1,0,0,0,1,0,1,0,0,0,0,0,0,2020-2021_jelleduin
2,1,2,0,0,2,2,0,0,0,0,0,0,2020-2021_kenzogoudmijn
0,0,0,0,0,0,1,0,0,0,0,1,0,2020-2021_jornberkhout
0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_juanfamilio-castillo
2,2,2,0,0,2,5,1,0,1,1,4,6,2020-2021_remkopasveer
64,37,41,14,9,26,18,27,12,15,51,96,0,2020-2021_danilhodoekhi
91,56,41,38,12,48,57,43,5,38,39,42,1,2020-2021_maximilianwittek
56,33,32,20,4,30,28,35,5,30,48,44,1,2020-2021_elidasa
17,12,3,6,8,10,17,17,0,17,10,2,0,2020-2021_loisopenda
33,24,16,15,2,13,16,27,18,9,44,38,1,2020-2021_riechedlybazoer
27,18,7,13,7,8,29,17,2,15,6,4,0,2020-2021_oussamatannane
49,30,31,15,3,33,11,32,18,14,59,97,0,2020-2021_jacobrasmussen
52,30,15,29,8,22,40,34,2,32,26,19,0,2020-2021_matusbero
61,32,21,34,6,33,36,22,8,14,46,22,0,2020-2021_sondretronstad
12,10,1,5,6,2,10,16,1,15,4,8,0,2020-2021_armandobroja
18,9,2,11,5,5,20,10,0,10,1,6,1,2020-2021_oussamadarfalou
38,21,12,24,2,17,22,21,2,19,14,10,0,2020-2021_thomasbruns
12,7,7,4,1,6,4,7,4,3,11,24,2,2020-2021_tomashajek
11,5,3,7,1,6,8,6,0,6,5,8,0,2020-2021_daanhuisman
18,5,8,6,4,9,14,10,0,10,10,11,0,2020-2021_idrissatoure
7,3,4,3,0,3,4,7,5,2,6,8,0,2020-2021_enzocornelisse
14,8,5,7,2,8,9,10,0,10,6,7,0,2020-2021_patrickvroegh
4,2,4,0,0,3,4,5,0,5,1,6,0,2020-2021_millionmanhoef
8,6,4,3,1,3,3,3,1,2,7,5,0,2020-2021_aloisoroz
2,0,0,1,1,1,5,5,0,5,0,3,0,2020-2021_thomasbuitink
0,0,0,0,0,0,2,0,0,0,2,0,0,2020-2021_hilarygong
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_jeroenhouwen
3,1,0,3,0,0,2,1,0,1,2,1,0,2020-2021_enricoduenas
0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_noahohio
0,0,0,0,0,0,0,1,0,1,0,1,0,2020-2021_filipdelaveris
79,53,48,29,2,39,34,56,23,33,78,124,3,2020-2021_marcossenesi
35,23,10,18,7,15,36,37,8,29,40,23,0,2020-2021_jenstoornstra
26,14,7,11,8,12,34,19,1,18,14,7,0,2020-2021_stevenberghuis
29,14,6,18,5,6,20,17,1,16,12,8,0,2020-2021_bryanlinssen
80,51,51,20,9,41,18,30,6,24,25,50,2,2020-2021_lutsharelgeertruida
39,25,27,8,4,15,17,23,4,19,34,27,1,2020-2021_tyrellmalacia
42,23,17,20,5,17,22,11,0,11,19,12,0,2020-2021_markdiemers
34,19,13,17,4,11,23,17,2,15,18,38,1,2020-2021_leroyfer
1,1,1,0,0,1,1,0,0,0,2,4,1,2020-2021_nickmarsman
22,11,3,16,3,7,27,10,2,8,6,7,0,2020-2021_orkunkokcu
24,13,16,7,1,10,7,14,10,4,28,65,1,2020-2021_urosspajic
35,26,17,17,1,19,14,28,14,14,49,72,1,2020-2021_ericbotteghin
1,0,1,0,0,1,0,0,0,0,2,5,1,2020-2021_justinbijlow
22,17,11,10,1,10,10,16,0,16,25,21,0,2020-2021_ridgecianohaps
17,5,3,13,1,7,19,9,0,9,7,11,1,2020-2021_luissinisterra
9,6,2,4,3,3,7,9,1,8,1,13,0,2020-2021_nicolaijrgensen
41,24,16,15,10,11,13,10,1,9,36,27,0,2020-2021_bartnieuwkoop
11,8,4,5,2,6,19,9,0,9,5,3,0,2020-2021_joaocarlosteixeira
7,3,0,4,3,3,2,1,0,1,1,3,0,2020-2021_robertbozenik
5,4,2,2,1,1,1,2,0,2,0,0,0,2020-2021_lucianonarsingh
3,0,0,0,3,0,2,3,0,3,1,3,0,2020-2021_lucaspratto
3,2,2,1,0,2,2,0,0,0,2,6,0,2020-2021_jordywehrmann
1,1,0,1,0,0,0,2,1,1,3,11,0,2020-2021_georgejohnston
0,0,0,0,0,0,1,1,1,0,1,2,0,2020-2021_achrafelbouchataoui
1,0,0,1,0,0,0,0,0,0,0,0,0,2020-2021_naoufalbannis
