SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Key
35,1.54,28,4,1,0,2,0,4,0.18,4,0,0,0,0,0,2018-2019_kikofemenia
14,0.65,8,1,0,5,0,0,1,0.05,0,0,0,1,0,0,2018-2019_adrianmariappa
2,0.11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_christiankabasele
27,1.6,23,0,4,0,0,0,2,0.12,2,0,0,0,0,0,2018-2019_daryljanmaat
34,2.24,25,0,2,5,2,0,5,0.33,3,0,1,1,0,0,2018-2019_andregray
8,0.72,6,1,0,0,1,0,0,0,0,0,0,0,0,0,2018-2019_adammasina
41,3.51,28,0,2,1,8,2,1,0.09,1,0,0,0,0,0,2018-2019_isaacsuccess
22,2.63,15,0,4,3,0,0,2,0.24,2,0,0,0,0,0,2018-2019_kensema
7,1.32,5,0,0,1,1,0,0,0,0,0,0,0,0,0,2018-2019_tomcleverley
9,2.4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2018-2019_domingosquina
6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_nathanielchalobah
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_miguelbritos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_marcnavarro
1,3.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_benwilmot
2,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_stefanookaka
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_sebastianprodl
115,3.03,62,39,0,6,3,5,7,0.18,5,2,0,0,0,0,2018-2019_lukamilivojevic
86,2.42,67,8,2,7,2,0,6,0.17,4,1,0,1,0,0,2018-2019_patrickvanaanholt
73,2.15,62,2,1,4,4,0,11,0.32,7,1,0,1,2,0,2018-2019_jamesmcarthur
48,1.38,35,4,7,1,0,1,7,0.2,4,1,1,1,0,0,2018-2019_aaronwan-bissaka
143,4.24,93,0,20,12,17,1,20,0.59,9,0,5,0,6,0,2018-2019_wilfriedzaha
145,4.34,107,8,14,5,9,2,11,0.33,9,0,0,1,1,0,2018-2019_androstownsend
16,0.56,14,1,0,1,0,0,2,0.07,2,0,0,0,0,0,2018-2019_jamestomkins
18,0.67,15,2,1,0,0,0,1,0.04,1,0,0,0,0,0,2018-2019_mamadousakho
34,1.61,23,0,1,6,2,2,2,0.09,1,0,0,0,1,0,2018-2019_cheikhoukouyate
2,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_vicenteguaita
26,1.4,22,0,1,1,2,0,3,0.16,1,0,1,0,1,0,2018-2019_jeffreyschlupp
5,0.29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_waynehennessey
50,3.18,39,1,2,4,4,0,3,0.19,2,0,0,0,1,0,2018-2019_maxmeyer
33,2.51,21,0,1,5,4,2,5,0.38,3,0,0,1,0,1,2018-2019_jordanayew
7,0.57,4,2,0,0,0,1,1,0.08,0,1,0,0,0,0,2018-2019_martinkelly
16,1.77,13,0,1,1,1,0,2,0.22,1,0,0,0,1,0,2018-2019_christianbenteke
21,2.52,10,0,4,6,1,0,3,0.36,1,0,0,2,0,0,2018-2019_michybatshuayi
5,0.68,2,0,0,3,0,0,1,0.14,0,0,0,1,0,0,2018-2019_scottdann
8,1.3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_joelward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_juliansperoni
7,3.41,6,0,0,0,1,0,1,0.49,1,0,0,0,0,0,2018-2019_alexandersrloth
2,2.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_connorwickham
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_bakarysako
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_jasonpuncheon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_lukedreher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_papesouare
5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2018-2019_martindubravka
109,3.35,61,33,5,5,4,1,12,0.37,6,3,2,1,0,0,2018-2019_mattritchie
91,2.81,70,0,6,7,5,3,6,0.19,5,0,1,0,0,0,2018-2019_ayozeperez
12,0.39,9,2,0,1,0,0,1,0.03,0,0,0,1,0,0,2018-2019_jamaallascelles
73,2.52,61,0,2,7,2,1,11,0.38,7,0,0,4,0,0,2018-2019_salomonrondon
54,1.97,40,8,1,2,2,1,8,0.29,5,2,0,1,0,0,2018-2019_deandreyedlin
33,1.37,20,0,4,3,5,1,0,0,0,0,0,0,0,0,2018-2019_mohameddiame
32,1.44,29,0,2,1,0,0,1,0.05,1,0,0,0,0,0,2018-2019_fabianschar
26,1.18,21,3,0,2,0,0,1,0.05,1,0,0,0,0,0,2018-2019_pauldummett
41,1.98,36,0,1,0,1,3,4,0.19,3,0,0,0,0,1,2018-2019_isaachayden
11,0.67,9,1,0,0,0,1,2,0.12,2,0,0,0,0,0,2018-2019_federicofernandez
42,2.53,32,0,1,4,5,0,5,0.3,3,0,1,1,0,0,2018-2019_christianatsu
50,3.34,34,2,4,2,5,3,2,0.13,2,0,0,0,0,0,2018-2019_kenedy
39,2.7,22,14,0,1,2,0,3,0.21,2,0,0,1,0,0,2018-2019_kisung-yueng
28,2.29,22,3,0,0,3,0,3,0.25,3,0,0,0,0,0,2018-2019_javiermanquillo
13,1.11,11,0,0,1,1,0,1,0.09,1,0,0,0,0,0,2018-2019_florianlejeune
51,4.84,32,10,4,3,0,2,1,0.09,1,0,0,0,0,0,2018-2019_jonjoshelvey
6,0.63,4,0,0,1,1,0,0,0,0,0,0,0,0,0,2018-2019_ciaranclark
36,4.27,27,0,1,3,3,2,3,0.36,1,0,0,1,1,0,2018-2019_miguelalmiron
13,1.7,10,0,2,0,1,0,2,0.26,1,0,0,0,1,0,2018-2019_seanlongstaff
6,0.91,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-2019_joselu
11,1.89,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-2019_yoshinorimuto
2,0.59,2,0,0,0,0,0,1,0.3,1,0,0,0,0,0,2018-2019_jacobmurphy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_antoniobarreca
24,0.63,19,0,0,4,1,0,1,0.03,0,0,0,0,1,0,2018-2019_nathanake
149,4.24,90,43,8,4,4,0,21,0.6,11,8,2,0,0,0,2018-2019_ryanfraser
83,2.52,61,0,10,3,9,0,12,0.36,9,0,0,0,3,0,2018-2019_joshuaking
29,0.94,18,6,1,2,1,1,2,0.06,1,0,0,1,0,0,2018-2019_stevecook
78,2.78,53,0,8,6,11,0,19,0.68,12,0,3,2,2,0,2018-2019_callumwilson
43,1.54,30,1,3,2,2,5,1,0.04,0,0,0,0,1,0,2018-2019_jeffersonlerma
79,3.14,53,5,3,7,7,4,14,0.56,8,0,2,1,2,1,2018-2019_davidbrooks
44,1.92,30,5,2,0,7,0,4,0.17,3,1,0,0,0,0,2018-2019_adamsmith
1,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_asmirbegovic
28,1.45,23,2,0,2,0,1,6,0.31,4,0,0,1,0,1,2018-2019_dangosling
34,1.93,31,2,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_charliedaniels
23,1.44,21,0,0,1,0,1,0,0,0,0,0,0,0,0,2018-2019_andrewsurman
26,1.9,24,1,1,0,0,0,4,0.29,3,0,1,0,0,0,2018-2019_simonfrancis
12,0.94,10,2,0,0,0,0,3,0.24,3,0,0,0,0,0,2018-2019_nathanielclyne
4,0.33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_arturboruc
39,3.4,29,4,2,2,1,1,4,0.35,4,0,0,0,0,0,2018-2019_juniorstanislas
3,0.32,2,0,0,1,0,0,1,0.11,0,0,0,1,0,0,2018-2019_chrismepham
20,2.26,13,5,2,0,0,0,1,0.11,1,0,0,0,0,0,2018-2019_jordonibe
16,1.99,14,0,0,1,1,0,3,0.37,3,0,0,0,0,0,2018-2019_lewiscook
17,2.5,11,4,1,1,0,0,1,0.15,1,0,0,0,0,0,2018-2019_diegorico
1,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_jacksimpson
20,5.19,12,0,3,1,2,2,2,0.52,1,0,0,0,0,1,2018-2019_dominicsolanke
1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_marktravers
1,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_tyronemings
10,2.45,7,0,2,1,0,0,0,0,0,0,0,0,0,0,2018-2019_lysmousset
1,2.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_emersonhyndman
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_jermaindefoe
2,13.85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-2019_samsurridge
27,0.71,19,0,1,4,2,1,4,0.11,3,0,0,1,0,0,2018-2019_benmee
50,1.36,40,1,1,3,4,1,3,0.08,2,0,0,1,0,0,2018-2019_jackcork
43,1.19,27,8,2,0,6,0,7,0.19,2,3,0,0,2,0,2018-2019_charlietaylor
27,0.79,20,0,0,6,1,0,3,0.09,2,0,0,1,0,0,2018-2019_jamestarkowski
83,2.65,58,17,1,3,4,0,12,0.38,10,1,0,1,0,0,2018-2019_ashleywestwood
48,1.67,33,1,1,9,4,0,7,0.24,5,0,0,2,0,0,2018-2019_chriswood
51,1.92,30,0,0,9,11,1,6,0.23,2,0,0,3,1,0,2018-2019_ashleybarnes
39,1.7,30,0,1,5,2,1,1,0.04,0,0,0,1,0,0,2018-2019_jeffhendrick
71,3.65,40,17,1,8,5,0,9,0.46,6,1,0,2,0,0,2018-2019_johannberggumundsson
22,1.13,18,2,1,1,0,0,1,0.05,1,0,0,0,0,0,2018-2019_matthewlowton
3,0.16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_joehart
12,0.63,6,5,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_tomheaton
20,1.08,16,2,1,0,1,0,0,0,0,0,0,0,0,0,2018-2019_philbardsley
47,2.66,21,20,2,1,3,0,10,0.57,7,2,0,1,0,0,2018-2019_dwightmcneil
20,1.48,12,0,1,0,7,0,1,0.07,1,0,0,0,0,0,2018-2019_aaronlennon
14,1.38,12,0,0,2,0,0,0,0,0,0,0,0,0,0,2018-2019_samvokes
25,3.12,15,6,1,0,2,1,1,0.12,0,1,0,0,0,0,2018-2019_robbiebrady
6,1.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_stevendefour
2,0.35,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0,2018-2019_kevinlong
8,2.26,6,0,0,2,0,0,3,0.85,3,0,0,0,0,0,2018-2019_matejvydra
3,1.18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_stephenward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_bengibson
3,2.93,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_petercrouch
135,3.72,101,1,17,10,3,3,11,0.3,8,0,1,1,0,1,2018-2019_nathanredmond
80,2.61,61,1,3,5,6,4,8,0.26,7,0,1,0,0,0,2018-2019_pierrehjbjerg
2,0.08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_alexmccarthy
31,1.31,25,0,0,6,0,0,3,0.13,2,0,0,1,0,0,2018-2019_oriolromeu
53,2.21,36,11,0,1,4,1,6,0.25,4,2,0,0,0,0,2018-2019_ryanbertrand
18,0.75,13,2,0,3,0,0,2,0.08,2,0,0,0,0,0,2018-2019_janbednarek
14,0.62,11,0,1,1,1,0,0,0,0,0,0,0,0,0,2018-2019_jannikvestergaard
61,3.33,43,0,9,4,3,2,7,0.38,2,0,1,0,3,1,2018-2019_dannyings
72,3.33,32,30,0,2,3,5,3,0.14,2,0,0,0,0,1,2018-2019_jamesward-prowse
15,0.79,10,1,2,1,1,0,2,0.11,2,0,0,0,0,0,2018-2019_yanvalery
15,0.79,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_jackstephens
48,2.68,38,0,5,2,3,0,4,0.22,1,0,0,2,1,0,2018-2019_mariolemina
13,0.77,7,0,0,5,1,0,3,0.18,2,0,0,1,0,0,2018-2019_mayayoshida
31,1.87,26,2,1,1,0,1,3,0.18,3,0,0,0,0,0,2018-2019_cedricsoares
61,3.83,43,2,3,5,7,1,8,0.5,6,0,0,0,2,0,2018-2019_stuartarmstrong
41,3.11,23,13,0,2,2,1,4,0.3,3,1,0,0,0,0,2018-2019_matttargett
6,0.46,6,0,0,0,0,0,1,0.08,1,0,0,0,0,0,2018-2019_wesleyhoedt
30,2.12,20,0,1,4,3,2,3,0.21,1,0,0,0,1,1,2018-2019_shanelong
3,0.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_angusgunn
23,2.11,13,0,0,5,3,2,2,0.18,1,0,0,1,0,0,2018-2019_charlieaustin
34,3.86,16,7,4,3,3,1,1,0.11,1,0,0,0,0,0,2018-2019_mohamedelyounoussi
10,1.89,7,0,1,0,2,0,1,0.19,1,0,0,0,0,0,2018-2019_manologabbiadini
5,2.12,3,0,1,0,1,0,3,1.27,3,0,0,0,0,0,2018-2019_joshsims
7,4.6,4,0,1,1,1,0,1,0.66,1,0,0,0,0,0,2018-2019_michaelobafemi
3,2.41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_callumslattery
8,7.35,8,0,0,0,0,0,1,0.92,1,0,0,0,0,0,2018-2019_stevendavis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_fraserforster
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_kayneramsey
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_samgallagher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_tyrekejohnson
21,0.6,20,0,0,0,1,0,2,0.06,2,0,0,0,0,0,2018-2019_lewisdunk
24,0.7,18,1,0,2,2,1,3,0.09,2,0,0,0,1,0,2018-2019_shaneduffy
3,0.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_mathewryan
41,1.45,38,0,1,0,1,1,2,0.07,2,0,0,0,0,0,2018-2019_davypropper
35,1.26,23,0,0,3,9,0,2,0.07,1,0,0,0,1,0,2018-2019_glennmurray
85,3.1,46,11,15,6,6,1,8,0.29,5,1,0,0,2,0,2018-2019_sollymarch
41,1.48,35,1,0,2,2,1,3,0.11,3,0,0,0,0,0,2018-2019_dalestephens
40,1.66,33,3,0,0,3,1,2,0.08,1,0,0,0,1,0,2018-2019_martinmontoya
85,4.1,46,30,3,3,3,0,6,0.29,1,2,0,2,1,0,2018-2019_pascalgro
18,0.9,13,3,2,0,0,0,1,0.05,1,0,0,0,0,0,2018-2019_gaetanbong
28,1.44,20,2,1,1,4,0,1,0.05,1,0,0,0,0,0,2018-2019_bernardo
67,3.28,28,27,1,5,2,4,9,0.44,3,4,0,1,0,1,2018-2019_anthonyknockaert
54,2.74,35,1,10,2,6,0,2,0.1,1,0,0,0,1,0,2018-2019_yvesbissouma
16,1.27,11,4,0,1,0,0,4,0.32,2,1,0,1,0,0,2018-2019_bruno
31,2.26,22,0,3,4,1,1,2,0.15,1,0,1,0,0,0,2018-2019_jurgenlocadia
21,1.86,10,4,2,1,2,2,2,0.18,0,1,0,1,0,0,2018-2019_alirezajahanbakhsh
9,0.86,7,0,0,1,0,1,2,0.19,2,0,0,0,0,0,2018-2019_beramkayal
15,1.7,12,0,1,1,1,0,3,0.34,1,0,0,1,1,0,2018-2019_joseizquierdo
13,1.33,7,0,1,3,2,0,1,0.1,0,0,0,1,0,0,2018-2019_florinandone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_leonbalogun
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_davidbutton
11,0.29,7,4,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_neiletheridge
24,0.64,17,3,0,3,1,0,4,0.11,3,0,0,1,0,0,2018-2019_brunoecuelemanga
34,1.01,26,4,0,4,0,0,4,0.12,3,0,0,1,0,0,2018-2019_seanmorrison
91,3.19,57,27,1,5,1,0,7,0.25,5,1,0,1,0,0,2018-2019_victorcamarasa
34,1.16,29,1,0,1,3,0,2,0.07,1,0,0,0,1,0,2018-2019_joebennett
18,0.65,10,1,1,5,1,0,2,0.07,2,0,0,0,0,0,2018-2019_solbamba
44,1.75,28,9,0,1,5,1,2,0.08,2,0,0,0,0,0,2018-2019_arongunnarsson
37,1.67,32,1,1,2,1,0,6,0.27,5,0,0,1,0,0,2018-2019_harryarter
56,2.35,31,9,4,4,7,1,2,0.08,2,0,0,0,0,0,2018-2019_juniorhoilett
61,2.8,28,26,1,4,1,1,2,0.09,0,2,0,0,0,0,2018-2019_joeralls
55,2.72,28,4,4,8,11,0,2,0.1,2,0,0,0,0,0,2018-2019_joshmurphy
44,1.98,35,0,0,6,3,0,2,0.09,0,0,0,2,0,0,2018-2019_callumpaterson
12,0.7,9,2,0,0,1,0,1,0.06,0,1,0,0,0,0,2018-2019_leepeltier
37,2.34,25,0,3,5,4,0,7,0.44,4,0,1,2,0,0,2018-2019_bobbyreid
21,2.03,12,0,5,2,2,0,0,0,0,0,0,0,0,0,2018-2019_oumarniasse
40,3.65,25,1,10,2,1,1,5,0.46,2,0,2,0,1,0,2018-2019_nathanielmendez-laing
22,2.63,18,0,1,1,2,0,1,0.12,1,0,0,0,0,0,2018-2019_kennethzohore
9,1.29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_gregcunningham
7,1.12,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_leandrobacuna
15,3.04,11,1,0,1,2,0,0,0,0,0,0,0,0,0,2018-2019_dannyward
12,2.88,9,0,1,1,1,0,0,0,0,0,0,0,0,0,2018-2019_kadeemharris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_jazzrichards
4,6.92,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_rhyshealey
3,7.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_garymadine
2,7.83,1,0,0,1,0,0,1,3.91,0,0,0,1,0,0,2018-2019_loicdamour
90,2.47,60,0,9,14,7,0,9,0.25,4,0,1,2,2,0,2018-2019_aleksandarmitrovic
6,0.21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_sergiorico
31,1.08,25,2,0,0,1,3,1,0.03,1,0,0,0,0,0,2018-2019_denisodoi
40,1.39,34,0,1,4,1,0,1,0.03,1,0,0,0,0,0,2018-2019_calumchambers
52,2,33,9,2,5,2,1,2,0.08,2,0,0,0,0,0,2018-2019_joebryan
104,4.17,64,34,2,3,1,0,7,0.28,4,2,1,0,0,0,2018-2019_jeanseri
73,2.86,46,11,9,3,3,1,8,0.31,6,1,1,0,0,0,2018-2019_ryansessegnon
24,0.96,21,0,0,2,1,0,3,0.12,3,0,0,0,0,0,2018-2019_maximelemarchand
11,0.48,8,1,0,1,1,0,0,0,0,0,0,0,0,0,2018-2019_timream
80,3.28,68,0,2,5,4,1,5,0.21,5,0,0,0,0,0,2018-2019_tomcairney
44,2.42,36,0,2,4,2,0,2,0.11,1,0,0,1,0,0,2018-2019_andreschurrle
40,1.85,30,2,5,2,0,1,3,0.14,2,0,1,0,0,0,2018-2019_cyruschristie
37,2.2,30,0,3,3,0,1,2,0.12,2,0,0,0,0,0,2018-2019_andre-frankzamboanguissa
50,3.6,31,7,6,4,2,0,6,0.43,4,0,1,1,0,0,2018-2019_ryanbabel
5,0.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_alfiemawson
52,4.75,42,0,4,4,2,0,6,0.55,5,0,0,1,0,0,2018-2019_lucianovietto
12,1.28,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_kevinmcdonald
11,1.25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2018-2019_timothyfosu-mensah
3,0.43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_marcusbettinelli
21,2.73,18,0,1,1,1,0,1,0.13,0,0,0,0,1,0,2018-2019_aboubakarkamara
4,0.86,4,0,0,0,0,0,1,0.22,1,0,0,0,0,0,2018-2019_stefanjohansen
5,1.24,5,0,0,0,0,0,1,0.25,1,0,0,0,0,0,2018-2019_havardnordtveit
16,3.03,13,1,1,1,0,0,1,0.19,0,0,1,0,0,0,2018-2019_floydayite
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_fabricio
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_ibrahimacisse
2,1.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_neeskenskebano
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_lazarmarkovic
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_harveyelliott
15,0.41,13,1,0,0,1,0,1,0.03,1,0,0,0,0,0,2018-2019_christopherschindler
24,0.8,18,1,0,2,1,2,2,0.07,2,0,0,0,0,0,2018-2019_terencekongolo
8,0.26,5,3,0,0,0,0,1,0.03,1,0,0,0,0,0,2018-2019_jonaslossl
34,1.29,28,0,0,1,3,2,1,0.04,1,0,0,0,0,0,2018-2019_jonathanhogg
97,4.2,61,12,6,3,13,2,5,0.22,2,2,0,0,1,0,2018-2019_alexpritchard
85,3.28,50,26,2,7,0,0,3,0.12,2,1,0,0,0,0,2018-2019_aaronmooy
68,2.8,39,12,2,9,4,2,3,0.12,2,1,0,0,0,0,2018-2019_philipbilling
24,1.01,20,1,0,0,1,2,1,0.04,1,0,0,0,0,0,2018-2019_mathiasjrgensen
39,1.71,24,9,3,2,1,0,4,0.18,4,0,0,0,0,0,2018-2019_chrislowe
37,1.62,30,1,3,1,1,1,2,0.09,2,0,0,0,0,0,2018-2019_erikdurm
41,2,37,0,1,1,0,2,0,0,0,0,0,0,0,0,2018-2019_florenthadergjonaj
33,1.67,27,0,0,5,1,0,4,0.2,3,0,0,0,1,0,2018-2019_stevemounie
41,2.61,30,6,2,0,3,0,0,0,0,0,0,0,0,0,2018-2019_juninhobacuna
13,0.99,9,0,1,2,1,0,0,0,0,0,0,0,0,0,2018-2019_eliaskachunga
15,1.18,13,0,0,1,1,0,1,0.08,0,0,0,1,0,0,2018-2019_tommysmith
21,1.77,18,0,0,1,2,0,1,0.08,1,0,0,0,0,0,2018-2019_laurentdepoitre
14,1.28,10,1,0,2,1,0,1,0.09,1,0,0,0,0,0,2018-2019_isaacmbenza
22,2.26,13,0,5,3,1,0,2,0.21,0,0,0,1,1,0,2018-2019_karlangrant
8,1.01,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2018-2019_jongorencstankovic
1,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_benhamer
15,2.45,9,0,2,2,1,1,1,0.16,0,0,0,1,0,0,2018-2019_adamadiakhaby
8,1.78,6,1,0,0,1,0,0,0,0,0,0,0,0,0,2018-2019_rajivvanlaparra
10,2.36,9,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-2019_jasonpuncheon
1,0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_dannywilliams
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_joelcoleman
1,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_aaronrowe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_abdelhamidsabiri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_demeacoduhaney
5,5.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_ramadansobhi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_mattydaly
3,6.92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_collinquaner
162,4.76,91,51,7,3,9,1,22,0.65,15,5,1,0,1,0,2018-2019_joshuakimmich
134,4.08,80,0,13,25,13,3,25,0.76,11,0,5,7,0,2,2018-2019_robertlewandowski
33,1.12,31,0,1,0,1,0,4,0.14,4,0,0,0,0,0,2018-2019_niklassule
84,2.99,64,4,4,10,2,0,9,0.32,7,1,1,0,0,0,2018-2019_davidalaba
110,4.16,82,2,10,10,5,1,16,0.61,12,0,1,3,0,0,2018-2019_thomasmuller
98,3.66,71,16,4,1,4,2,9,0.34,7,2,0,0,0,0,2018-2019_thiagoalcantara
3,0.12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_manuelneuer
50,2.23,37,0,2,8,3,0,7,0.31,5,0,0,2,0,0,2018-2019_leongoretzka
78,3.98,57,1,8,9,2,1,15,0.77,10,0,1,4,0,0,2018-2019_sergegnabry
36,1.83,29,0,3,2,1,1,2,0.1,2,0,0,0,0,0,2018-2019_matshummels
30,1.59,27,0,1,2,0,0,5,0.27,5,0,0,0,0,0,2018-2019_jeromeboateng
65,4.25,45,0,12,2,6,0,8,0.52,6,0,0,1,1,0,2018-2019_kingsleycoman
21,1.44,14,0,1,3,1,2,0,0,0,0,0,0,0,0,2018-2019_javimartinez
83,6.58,56,19,1,6,1,0,8,0.63,5,2,0,0,1,0,2018-2019_jamesrodriguez
57,4.37,44,0,8,3,2,0,10,0.77,5,0,3,1,1,0,2018-2019_franckribery
21,2.1,18,1,0,1,1,0,2,0.2,2,0,0,0,0,0,2018-2019_rafinha
1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_svenulreich
33,5.23,25,4,2,2,0,0,0,0,0,0,0,0,0,0,2018-2019_arjenrobben
32,4.99,16,4,7,1,3,1,4,0.62,1,0,1,1,0,1,2018-2019_renatosanches
1,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_sandrowagner
2,3.46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_corentintolisso
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_alphonsodavies
1,18,1,0,0,0,0,0,1,18,1,0,0,0,0,0,2018-2019_jeongwoo-yeong
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_meritanshabani
1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_romanburki
56,1.75,45,1,2,3,4,1,8,0.25,8,0,0,0,0,0,2018-2019_axelwitsel
21,0.79,17,0,0,3,1,0,2,0.08,1,0,0,1,0,0,2018-2019_abdoudiallo
99,3.85,71,7,7,7,6,1,17,0.66,12,1,1,2,1,0,2018-2019_marcoreus
42,1.66,33,0,2,3,1,3,10,0.39,7,0,0,3,0,0,2018-2019_thomasdelaney
138,5.05,96,17,15,3,7,0,32,1.17,24,2,2,1,3,0,2018-2019_jadonsancho
18,0.73,14,0,1,0,2,1,4,0.16,2,0,0,0,1,1,2018-2019_manuelakanji
36,1.85,30,3,1,1,0,1,7,0.36,6,0,0,1,0,0,2018-2019_ukaszpiszczek
43,2.22,30,1,0,2,9,1,10,0.52,6,0,0,0,3,1,2018-2019_achrafhakimi
72,3.87,60,1,3,3,5,0,8,0.43,8,0,0,0,0,0,2018-2019_mariogotze
76,4.48,47,18,3,5,2,1,13,0.77,9,3,1,0,0,0,2018-2019_raphaelguerreiro
6,0.37,6,0,0,0,0,0,2,0.12,2,0,0,0,0,0,2018-2019_julianweigl
32,2.28,25,3,2,1,0,1,2,0.14,2,0,0,0,0,0,2018-2019_jacobbruunlarsen
