Year,Country,Int Matches Played,Int Starts,Int Min,Int 90s,Int Goals,Int Assists,Int Goals + Assists ,Int Non Penalty Goals,Int Penalty Goals,Int Penaltes Attempted,Int Yellow Cards,Int Red Cards,Int Goals Per 90,Int Assists Per 90,Int Goals + Assits Per 90,Int Non Penalty Goals Per 90,Int Non Penalty Goals + Assits Per 90,Key
2024,italy,4,4,277,3.1,2,1,3,2,0,0,0,0,0.65,0.32,0.97,0.65,0.97,2023-2024_domenicoberardi
2024,italy,7,3,355,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_bryancristante
2024,italy,5,3,325,3.6,3,0,3,3,0,0,0,0,0.83,0,0.83,0.83,0.83,2023-2024_davidefrattesi
2024,italy,4,3,298,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_alessandrobastoni
2024,italy,4,3,294,3.3,0,0,0,0,0,0,2,0,0,0,0,0,0,2023-2024_giorgioscalvini
2024,italy,3,3,199,2.2,0,0,0,0,0,1,1,0,0,0,0,0,0,2023-2024_jorginho
2024,italy,4,2,226,2.5,1,0,1,1,0,0,0,0,0.4,0,0.4,0.4,0.4,2023-2024_matteodarmian
2024,italy,4,2,215,2.4,0,0,0,0,0,0,2,0,0,0,0,0,0,2023-2024_nicolozaniolo
2024,italy,4,2,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_matteopolitano
2024,italy,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_manuellocatelli
2024,italy,3,2,175,1.9,0,2,2,0,0,0,1,0,0,1.03,1.03,0,1.03,2023-2024_sandrotonali
2024,italy,3,2,174,1.9,2,0,2,2,0,0,0,0,1.03,0,1.03,1.03,1.03,2023-2024_mateoretegui
2024,italy,2,2,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_gianlucamancini
2024,italy,2,2,147,1.6,1,0,1,1,0,0,0,0,0.61,0,0.61,0.61,0.61,2023-2024_giacomobonaventura
2024,italy,2,2,141,1.6,2,0,2,2,0,0,0,0,1.28,0,1.28,1.28,1.28,2023-2024_federicochiesa
2024,italy,2,2,138,1.5,0,1,1,0,0,0,0,0,0,0.65,0.65,0,0.65,2023-2024_mattiazaccagni
2024,italy,6,1,148,1.6,1,0,1,1,0,0,0,0,0.61,0,0.61,0.61,0.61,2023-2024_gianlucascamacca
2024,italy,3,1,116,1.3,0,2,2,0,0,0,0,0,0,1.55,1.55,0,1.55,2023-2024_moisekean
2024,italy,2,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_marcoverratti
2024,italy,2,1,101,1.1,1,0,1,1,0,0,0,0,0.89,0,0.89,0.89,0.89,2023-2024_stephanelshaarawy
2024,italy,2,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_rafaeltoloi
2024,italy,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_alessandrobuongiorno
2024,italy,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_federicogatti
2024,italy,1,1,90,1,1,0,1,1,0,0,0,0,1,0,1,1,1,2023-2024_ciroimmobile
2024,italy,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_emersonpalmieri
2024,italy,1,1,90,1,1,0,1,1,0,0,0,0,1,0,1,1,1,2023-2024_matteopessina
2024,italy,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_alessioromagnoli
2024,italy,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_leonardospinazzola
2024,italy,4,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_wilfriedgnonto
2024,italy,2,1,74,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_destinyudogie
2024,italy,1,1,68,0.8,0,1,1,0,0,0,0,0,0,1.32,1.32,0,1.32,2023-2024_lorenzopellegrini
2024,italy,1,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_vincenzogrifo
2024,italy,3,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_riccardoorsolini
2024,italy,3,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_cristianobiraghi
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_andreacambiaso
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_marcocarnesecchi
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_nicolocasale
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_wladimirofalcone
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_manuellazzari
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_alexmeret
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_ivanprovedel
2024,italy,0,0,,,,,,,,,,,,,,,,2023-2024_guglielmovicario
2017,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_abzalbeisebekov
2017,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_serhiymalyi
2017,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_staspokatilov
2017,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_dmitriyshomko
2017,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_gafurzhansuyumbayev
2017,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_askhattagybergen
2017,kazakhstan,1,1,89,1,1,0,1,1,0,0,1,0,1.01,0,1.01,1.01,1.01,2016-2017_tanatnusserbayev
2017,kazakhstan,1,1,88,1,0,1,1,0,0,0,0,0,0,1.02,1.02,0,1.02,2016-2017_azatnurgaliev
2017,kazakhstan,1,1,71,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_islambekkuat
2017,kazakhstan,1,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_erkebulantun???bayev
2017,kazakhstan,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_bauyrzhanislamkhan
2017,kazakhstan,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_georgyzhukov
2017,kazakhstan,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_dmitrimiroshnichenko
2017,kazakhstan,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_alekseyshchetkin
2017,kazakhstan,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_romanmurtazayev
2017,kazakhstan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_grigorijsartakow
2017,kazakhstan,0,0,,,,,,,,,,,,,,,,2016-2017_maksatbaizhanov
2017,kazakhstan,0,0,,,,,,,,,,,,,,,,2016-2017_almatbekbayev
2017,kazakhstan,0,0,,,,,,,,,,,,,,,,2016-2017_viktordmitrenko
2017,kazakhstan,0,0,,,,,,,,,,,,,,,,2016-2017_yuriylogvinenko
2017,kazakhstan,0,0,,,,,,,,,,,,,,,,2016-2017_davidloria
2017,kazakhstan,0,0,,,,,,,,,,,,,,,,2016-2017_serikzhanmuzhikov
2017,kazakhstan,0,0,,,,,,,,,,,,,,,,2016-2017_mardantolebek
2018,kazakhstan,8,8,696,7.7,0,1,1,0,0,0,1,0,0,0.13,0.13,0,0.13,2017-2018_dmitriyshomko
2018,kazakhstan,8,8,691,7.7,1,0,1,1,0,0,4,0,0.13,0,0.13,0.13,0.13,2017-2018_islambekkuat
2018,kazakhstan,8,8,690,7.7,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_yeldosakhmetov
2018,kazakhstan,8,7,661,7.3,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,2017-2018_abzalbeisebekov
2018,kazakhstan,7,7,630,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_yuriylogvinenko
2018,kazakhstan,6,6,534,5.9,1,0,1,1,0,0,2,0,0.17,0,0.17,0.17,0.17,2017-2018_gafurzhansuyumbayev
2018,kazakhstan,6,6,513,5.7,0,0,0,0,0,0,4,1,0,0,0,0,0,2017-2018_serhiymalyi
2018,kazakhstan,8,6,478,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_azatnurgaliev
2018,kazakhstan,7,5,480,5.3,0,1,1,0,0,0,1,0,0,0.19,0.19,0,0.19,2017-2018_serikzhanmuzhikov
2018,kazakhstan,7,5,471,5.2,2,0,2,2,0,0,1,0,0.38,0,0.38,0.38,0.38,2017-2018_sergeikhizhnichenko
2018,kazakhstan,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_davidloria
2018,kazakhstan,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_staspokatilov
2018,kazakhstan,5,5,337,3.7,0,0,0,0,0,0,2,1,0,0,0,0,0,2017-2018_bauyrzhanislamkhan
2018,kazakhstan,6,4,375,4.2,0,1,1,0,0,0,3,0,0,0.24,0.24,0,0.24,2017-2018_maksatbaizhanov
2018,kazakhstan,7,4,363,4,0,1,1,0,0,0,1,0,0,0.25,0.25,0,0.25,2017-2018_romanmurtazayev
2018,kazakhstan,8,3,287,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_askhattagybergen
2018,kazakhstan,4,3,279,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_viktordmitrenko
2018,kazakhstan,3,2,196,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_aslandarabayev
2018,kazakhstan,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_aleksandrkislitsyn
2018,kazakhstan,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_almirmukhutdinov
2018,kazakhstan,2,2,163,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_tanatnusserbayev
2018,kazakhstan,4,2,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_erkebulantun???bayev
2018,kazakhstan,2,2,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_georgyzhukov
2018,kazakhstan,3,1,144,1.6,2,0,2,2,0,0,0,0,1.25,0,1.25,1.25,1.25,2017-2018_baurzhanturysbek
2018,kazakhstan,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_dmitrimiroshnichenko
2018,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_samatsmakov
2018,kazakhstan,2,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_alekseyshchetkin
2018,kazakhstan,1,0,31,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_zhasulanmoldakaraev
2018,kazakhstan,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_rinatabdulin
2018,kazakhstan,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_janworogowski
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_iljasamirseitov
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_almatbekbayev
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_temirlanerlanov
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_maximfedin
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_marselislamkulov
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_aleksandrmarochkin
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_aleksandrmokin
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_aybarnuribekov
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_samatotarbajew
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_vladimirplotnikov
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_grigorijsartakow
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_didarschalmukan
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_igorshatskiy
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_mardantolebek
2018,kazakhstan,0,0,,,,,,,,,,,,,,,,2017-2018_ruslanvaliullin
2019,kazakhstan,6,6,539,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_abzalbeisebekov
2019,kazakhstan,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_nenaderi?
2019,kazakhstan,5,5,435,4.8,0,0,0,0,0,0,3,1,0,0,0,0,0,2018-2019_serikzhanmuzhikov
2019,kazakhstan,5,5,424,4.7,0,1,1,0,0,0,0,0,0,0.21,0.21,0,0.21,2018-2019_bauyrzhanislamkhan
2019,kazakhstan,6,5,413,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44,2018-2019_romanmurtazayev
2019,kazakhstan,4,4,360,4,1,0,1,1,0,0,0,0,0.25,0,0.25,0.25,0.25,2018-2019_yuriylogvinenko
2019,kazakhstan,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_serhiymalyi
2019,kazakhstan,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_yevgenypostnikov
2019,kazakhstan,5,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_alekseyshchetkin
2019,kazakhstan,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_georgyzhukov
2019,kazakhstan,4,4,345,3.8,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-2019_islambekkuat
2019,kazakhstan,6,4,344,3.8,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,2018-2019_baktiyorzainutdinov
2019,kazakhstan,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_dmitriyshomko
2019,kazakhstan,3,3,261,2.9,1,1,2,1,0,0,1,0,0.34,0.34,0.69,0.34,0.69,2018-2019_gafurzhansuyumbayev
2019,kazakhstan,6,2,227,2.5,1,0,1,1,0,0,1,0,0.4,0,0.4,0.4,0.4,2018-2019_baurzhanturysbek
2019,kazakhstan,4,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_maximfedin
2019,kazakhstan,4,1,106,1.2,1,1,2,1,0,0,1,0,0.85,0.85,1.7,0.85,1.7,2018-2019_yerkebulanseydakhmet
2019,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_dmytronepohodov
2019,kazakhstan,2,1,69,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_erkebulantun???bayev
2019,kazakhstan,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_yuriypertsukh
2019,kazakhstan,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_janworogowski
2019,kazakhstan,1,0,3,0,1,0,1,1,0,0,0,0,30,0,30,30,30,2018-2019_oralkhanomirtayev
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_aybolabiken
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_nuralyalip
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_temirlanerlanov
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_marselislamkulov
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_aleksandrmarochkin
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_dmitrimiroshnichenko
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_dumannarzildaev
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_magomedparagulgov
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_vladimirplotnikov
2019,kazakhstan,0,0,,,,,,,,,,,,,,,,2018-2019_alexandersokolenko
2020,kazakhstan,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-2020_timwrdosmagambetov
2020,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_maximfedin
2020,kazakhstan,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-2020_olzhaskerymzhanov
2020,kazakhstan,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-2020_islambekkuat
2020,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_dmytronepohodov
2020,kazakhstan,1,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_sergeikhizhnichenko
2020,kazakhstan,1,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_yuriylogvinenko
2020,kazakhstan,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_maratbystrov
2020,kazakhstan,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_aslandarabayev
2020,kazakhstan,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_toktarzhangylyshbay
2020,kazakhstan,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_abzalbeisebekov
2020,kazakhstan,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_nuralyalip
2020,kazakhstan,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_yuriypertsukh
2020,kazakhstan,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_alekseyshchetkin
2020,kazakhstan,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_janworogowski
2020,kazakhstan,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_aleksandrmarochkin
2020,kazakhstan,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_aybolabiken
2020,kazakhstan,0,0,,,,,,,,,,,,,,,,2019-2020_abatajymbetow
2020,kazakhstan,0,0,,,,,,,,,,,,,,,,2019-2020_staspokatilov
2020,kazakhstan,0,0,,,,,,,,,,,,,,,,2019-2020_mukhammedzhanseysen
2020,kazakhstan,0,0,,,,,,,,,,,,,,,,2019-2020_gafurzhansuyumbayev
2020,kazakhstan,0,0,,,,,,,,,,,,,,,,2019-2020_askhattagybergen
2021,kazakhstan,10,10,900,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2020-2021_serhiymalyi
2021,kazakhstan,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_dmytronepohodov
2021,kazakhstan,8,8,690,7.7,2,3,5,2,0,0,4,0,0.26,0.39,0.65,0.26,0.65,2020-2021_gafurzhansuyumbayev
2021,kazakhstan,9,7,635,7.1,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,2020-2021_yuriypertsukh
2021,kazakhstan,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_aleksandrmarochkin
2021,kazakhstan,8,7,626,7,1,1,2,1,0,0,4,0,0.14,0.14,0.29,0.14,0.29,2020-2021_islambekkuat
2021,kazakhstan,8,7,558,6.2,1,1,2,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,2020-2021_janworogowski
2021,kazakhstan,8,6,573,6.4,1,2,3,1,0,0,2,0,0.16,0.31,0.47,0.16,0.47,2020-2021_bauyrzhanislamkhan
2021,kazakhstan,6,6,531,5.9,1,0,1,1,0,0,2,0,0.17,0,0.17,0.17,0.17,2020-2021_temirlanerlanov
2021,kazakhstan,5,5,450,5,0,1,1,0,0,0,1,0,0,0.2,0.2,0,0.2,2020-2021_dmitriyshomko
2021,kazakhstan,4,4,360,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2020-2021_abzalbeisebekov
2021,kazakhstan,4,4,354,3.9,3,0,3,3,0,0,1,0,0.76,0,0.76,0.76,0.76,2020-2021_baktiyorzainutdinov
2021,kazakhstan,4,4,349,3.9,0,0,0,0,0,0,3,0,0,0,0,0,0,2020-2021_aybolabiken
2021,kazakhstan,4,4,329,3.7,2,1,3,2,0,0,0,0,0.55,0.27,0.82,0.55,0.82,2020-2021_alekseyshchetkin
2021,kazakhstan,5,4,248,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_georgyzhukov
2021,kazakhstan,8,3,322,3.6,1,0,1,1,0,0,0,0,0.28,0,0.28,0.28,0.28,2020-2021_maximfedin
2021,kazakhstan,5,3,250,2.8,0,1,1,0,0,0,1,0,0,0.36,0.36,0,0.36,2020-2021_askhattagybergen
2021,kazakhstan,3,3,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_baurzhanturysbek
2021,kazakhstan,2,2,180,2,0,1,1,0,0,0,1,0,0,0.5,0.5,0,0.5,2020-2021_alexandermerkel
2021,kazakhstan,4,2,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_toktarzhangylyshbay
2021,kazakhstan,2,2,127,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_romanmurtazayev
2021,kazakhstan,2,2,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_yuriylogvinenko
2021,kazakhstan,2,2,100,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_yeldosakhmetov
2021,kazakhstan,6,1,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_abatajymbetow
2021,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_olzhaskerymzhanov
2021,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_yevgenypostnikov
2021,kazakhstan,2,1,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_serikzhanmuzhikov
2021,kazakhstan,1,0,73,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_dmitrimiroshnichenko
2021,kazakhstan,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_sergeikhizhnichenko
2021,kazakhstan,0,0,,,,,,,,,,,,,,,,2020-2021_nuralyalip
2021,kazakhstan,0,0,,,,,,,,,,,,,,,,2020-2021_viktordmitrenko
2021,kazakhstan,0,0,,,,,,,,,,,,,,,,2020-2021_timwrdosmagambetov
2021,kazakhstan,0,0,,,,,,,,,,,,,,,,2020-2021_oralkhanomirtayev
2021,kazakhstan,0,0,,,,,,,,,,,,,,,,2020-2021_staspokatilov
2021,kazakhstan,0,0,,,,,,,,,,,,,,,,2020-2021_yerkebulanseydakhmet
2021,kazakhstan,0,0,,,,,,,,,,,,,,,,2020-2021_igorshatskiy
2022,kazakhstan,7,6,556,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_maratbystrov
2022,kazakhstan,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_nuralyalip
2022,kazakhstan,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_serhiymalyi
2022,kazakhstan,6,5,459,5.1,1,0,1,1,0,0,0,0,0.2,0,0.2,0.2,0.2,2021-2022_islambekkuat
2022,kazakhstan,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_aleksandrmarochkin
2022,kazakhstan,7,4,399,4.4,0,0,0,0,0,0,2,0,0,0,0,0,0,2021-2022_janworogowski
2022,kazakhstan,6,4,375,4.2,0,1,1,0,0,0,0,0,0,0.24,0.24,0,0.24,2021-2022_askhattagybergen
2022,kazakhstan,6,4,374,4.2,0,0,0,0,0,0,3,0,0,0,0,0,0,2021-2022_vladislavvasilyev
2022,kazakhstan,4,4,360,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2021-2022_staspokatilov
2022,kazakhstan,5,4,288,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_georgyzhukov
2022,kazakhstan,4,3,273,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_temirlanerlanov
2022,kazakhstan,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_igorshatskiy
2022,kazakhstan,3,3,267,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_yuriylogvinenko
2022,kazakhstan,3,3,262,2.9,2,0,2,2,0,0,0,0,0.69,0,0.69,0.69,0.69,2021-2022_ruslanvaliullin
2022,kazakhstan,3,3,227,2.5,0,1,1,0,0,0,0,0,0,0.4,0.4,0,0.4,2021-2022_azatnurgaliev
2022,kazakhstan,4,3,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_abatajymbetow
2022,kazakhstan,4,2,245,2.7,1,0,1,1,0,0,2,0,0.37,0,0.37,0.37,0.37,2021-2022_baktiyorzainutdinov
2022,kazakhstan,4,2,187,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_maksattaykenov
2022,kazakhstan,3,2,172,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_erkintapalov
2022,kazakhstan,2,2,154,1.7,1,0,1,1,0,0,1,0,0.58,0,0.58,0.58,0.58,2021-2022_serikzhanmuzhikov
2022,kazakhstan,3,2,146,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_oralkhanomirtayev
2022,kazakhstan,3,2,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_arturshushenachev
2022,kazakhstan,5,1,129,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_ramazanorazov
2022,kazakhstan,2,1,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_abzalbeisebekov
2022,kazakhstan,3,1,103,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_samatzharynbetov
2022,kazakhstan,2,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_alekseyshchetkin
2022,kazakhstan,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_aleksandrmokin
2022,kazakhstan,1,1,77,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_dmitriyshomko
2022,kazakhstan,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_maximfedin
2022,kazakhstan,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_aidostattybayev
2022,kazakhstan,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_aybolabiken
2022,kazakhstan,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_timwrdosmagambetov
2022,kazakhstan,3,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_aybarzhaksylykov
2022,kazakhstan,2,0,39,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_ramazankarimov
2022,kazakhstan,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_erkebulantun???bayev
2022,kazakhstan,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_bauyrschanbaitana
2022,kazakhstan,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_romanmurtazayev
2022,kazakhstan,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_maksimsamorodov
2022,kazakhstan,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_bagdatkairov
